Time [seconds]	Counts
4.96282e+11	150
1.48885e+12	190
2.48141e+12	183
3.47398e+12	192
4.46654e+12	166
5.45911e+12	196
6.45167e+12	171
7.44424e+12	162
8.4368e+12	172
9.42937e+12	179
1.04219e+13	181
1.14145e+13	180
1.24071e+13	179
1.33996e+13	179
1.43922e+13	185
1.53848e+13	166
1.63773e+13	161
1.73699e+13	153
1.83625e+13	178
1.9355e+13	163
2.03476e+13	183
2.13401e+13	196
2.23327e+13	191
2.33253e+13	162
2.43178e+13	172
2.53104e+13	164
2.6303e+13	171
2.72955e+13	163
2.82881e+13	197
2.92807e+13	169
3.02732e+13	168
3.12658e+13	158
3.22584e+13	156
3.32509e+13	166
3.42435e+13	167
3.52361e+13	169
3.62286e+13	193
3.72212e+13	159
3.82138e+13	165
3.92063e+13	149
4.01989e+13	180
4.11914e+13	174
4.2184e+13	176
4.31766e+13	158
4.41691e+13	175
4.51617e+13	171
4.61543e+13	195
4.71468e+13	164
4.81394e+13	161
4.9132e+13	184
5.01245e+13	184
5.11171e+13	139
5.21097e+13	176
5.31022e+13	145
5.40948e+13	189
5.50874e+13	155
5.60799e+13	169
5.70725e+13	161
5.8065e+13	180
5.90576e+13	177
6.00502e+13	195
6.10427e+13	166
6.20353e+13	186
6.30279e+13	167
6.40204e+13	181
6.5013e+13	169
6.60056e+13	182
6.69981e+13	190
6.79907e+13	181
6.89833e+13	162
6.99758e+13	176
7.09684e+13	180
7.1961e+13	177
7.29535e+13	154
7.39461e+13	170
7.49387e+13	179
7.59312e+13	186
7.69238e+13	181
7.79163e+13	175
7.89089e+13	151
7.99015e+13	182
8.0894e+13	147
8.18866e+13	159
8.28792e+13	168
8.38717e+13	181
8.48643e+13	149
8.58569e+13	176
8.68494e+13	152
8.7842e+13	184
8.88346e+13	173
8.98271e+13	154
9.08197e+13	174
9.18123e+13	167
9.28048e+13	173
9.37974e+13	161
9.479e+13	179
9.57825e+13	147
9.67751e+13	178
9.77676e+13	192
9.87602e+13	159
9.97528e+13	170
1.00745e+14	164
1.01738e+14	173
1.0273e+14	167
1.03723e+14	154
1.04716e+14	153
1.05708e+14	164
1.06701e+14	173
1.07693e+14	164
1.08686e+14	171
1.09678e+14	158
1.10671e+14	176
1.11664e+14	193
1.12656e+14	169
1.13649e+14	179
1.14641e+14	154
1.15634e+14	182
1.16626e+14	150
1.17619e+14	180
1.18612e+14	183
1.19604e+14	169
