Time [seconds]	Counts
4.98536e+11	189
1.49561e+12	190
2.49268e+12	191
3.48975e+12	191
4.48682e+12	168
5.48389e+12	185
6.48097e+12	206
7.47804e+12	189
8.47511e+12	195
9.47218e+12	200
1.04693e+13	211
1.14663e+13	214
1.24634e+13	197
1.34605e+13	195
1.44575e+13	190
1.54546e+13	196
1.64517e+13	209
1.74488e+13	213
1.84458e+13	212
1.94429e+13	206
2.044e+13	195
2.1437e+13	216
2.24341e+13	187
2.34312e+13	203
2.44283e+13	195
2.54253e+13	219
2.64224e+13	197
2.74195e+13	223
2.84165e+13	175
2.94136e+13	214
3.04107e+13	184
3.14078e+13	220
3.24048e+13	201
3.34019e+13	208
3.4399e+13	198
3.53961e+13	205
3.63931e+13	204
3.73902e+13	196
3.83873e+13	197
3.93843e+13	184
4.03814e+13	210
4.13785e+13	167
4.23756e+13	157
4.33726e+13	185
4.43697e+13	211
4.53668e+13	176
4.63638e+13	204
4.73609e+13	202
4.8358e+13	200
4.93551e+13	221
5.03521e+13	177
5.13492e+13	207
5.23463e+13	184
5.33433e+13	179
5.43404e+13	187
5.53375e+13	207
5.63346e+13	189
5.73316e+13	193
5.83287e+13	196
5.93258e+13	180
6.03228e+13	186
6.13199e+13	190
6.2317e+13	172
6.33141e+13	195
6.43111e+13	212
6.53082e+13	218
6.63053e+13	186
6.73023e+13	193
6.82994e+13	191
6.92965e+13	198
7.02936e+13	185
7.12906e+13	194
7.22877e+13	215
7.32848e+13	218
7.42818e+13	202
7.52789e+13	204
7.6276e+13	183
7.72731e+13	221
7.82701e+13	200
7.92672e+13	205
8.02643e+13	219
8.12614e+13	202
8.22584e+13	207
8.32555e+13	167
8.42526e+13	179
8.52496e+13	176
8.62467e+13	206
8.72438e+13	200
8.82408e+13	167
8.92379e+13	175
9.0235e+13	223
9.12321e+13	182
9.22291e+13	212
9.32262e+13	202
9.42233e+13	216
9.52204e+13	184
9.62174e+13	181
9.72145e+13	177
9.82116e+13	186
9.92086e+13	178
1.00206e+14	195
1.01203e+14	191
1.022e+14	214
1.03197e+14	211
1.04194e+14	184
1.05191e+14	199
1.06188e+14	205
1.07185e+14	210
1.08182e+14	207
1.09179e+14	184
1.10176e+14	182
1.11174e+14	200
1.12171e+14	179
1.13168e+14	195
1.14165e+14	197
1.15162e+14	186
1.16159e+14	205
1.17156e+14	213
1.18153e+14	218
1.1915e+14	213
1.20147e+14	184
1.21144e+14	219
1.22141e+14	185
1.23138e+14	201
1.24135e+14	210
1.25133e+14	213
1.2613e+14	198
1.27127e+14	163
1.28124e+14	191
1.29121e+14	181
1.30118e+14	205
1.31115e+14	209
1.32112e+14	221
1.33109e+14	170
1.34106e+14	194
1.35103e+14	176
1.361e+14	188
1.37097e+14	209
1.38094e+14	178
1.39092e+14	195
1.40089e+14	201
1.41086e+14	197
1.42083e+14	190
1.4308e+14	231
1.44077e+14	172
1.45074e+14	207
1.46071e+14	209
1.47068e+14	211
1.48065e+14	203
1.49062e+14	200
1.50059e+14	184
1.51056e+14	216
1.52053e+14	213
1.53051e+14	207
1.54048e+14	202
1.55045e+14	179
1.56042e+14	172
1.57039e+14	194
1.58036e+14	213
1.59033e+14	198
1.6003e+14	218
1.61027e+14	194
1.62024e+14	202
1.63021e+14	188
1.64018e+14	216
1.65015e+14	195
1.66012e+14	198
1.6701e+14	213
1.68007e+14	212
1.69004e+14	183
1.70001e+14	181
1.70998e+14	204
1.71995e+14	197
1.72992e+14	203
1.73989e+14	194
1.74986e+14	195
1.75983e+14	205
1.7698e+14	209
1.77977e+14	209
1.78974e+14	205
1.79971e+14	193
