Time [seconds]	Counts
4.9633e+11	105
1.48899e+12	141
2.48165e+12	108
3.47431e+12	118
4.46697e+12	123
5.45963e+12	127
6.45229e+12	116
7.44495e+12	105
8.43762e+12	107
9.43028e+12	122
1.04229e+13	130
1.14156e+13	112
1.24083e+13	132
1.34009e+13	117
1.43936e+13	104
1.53862e+13	117
1.63789e+13	116
1.73716e+13	113
1.83642e+13	121
1.93569e+13	96
2.03495e+13	118
2.13422e+13	133
2.23349e+13	122
2.33275e+13	97
2.43202e+13	123
2.53128e+13	118
2.63055e+13	119
2.72982e+13	126
2.82908e+13	117
2.92835e+13	104
3.02761e+13	116
3.12688e+13	100
3.22615e+13	126
3.32541e+13	104
3.42468e+13	109
3.52395e+13	119
3.62321e+13	141
3.72248e+13	130
3.82174e+13	117
3.92101e+13	137
4.02028e+13	122
4.11954e+13	139
4.21881e+13	113
4.31807e+13	93
4.41734e+13	126
4.51661e+13	107
4.61587e+13	132
4.71514e+13	119
4.8144e+13	125
4.91367e+13	148
5.01294e+13	113
5.1122e+13	112
5.21147e+13	135
5.31073e+13	106
5.41e+13	125
5.50927e+13	124
5.60853e+13	114
5.7078e+13	124
5.80706e+13	128
5.90633e+13	117
6.0056e+13	120
6.10486e+13	102
6.20413e+13	109
6.30339e+13	113
6.40266e+13	127
6.50193e+13	119
6.60119e+13	120
6.70046e+13	136
6.79973e+13	126
6.89899e+13	125
6.99826e+13	118
7.09752e+13	130
7.19679e+13	121
7.29606e+13	109
7.39532e+13	133
7.49459e+13	132
7.59385e+13	127
7.69312e+13	128
7.79239e+13	121
7.89165e+13	118
7.99092e+13	119
8.09018e+13	107
8.18945e+13	95
8.28872e+13	124
8.38798e+13	134
8.48725e+13	109
8.58651e+13	152
8.68578e+13	134
8.78505e+13	116
8.88431e+13	111
8.98358e+13	107
9.08284e+13	107
9.18211e+13	125
9.28138e+13	113
9.38064e+13	112
9.47991e+13	111
9.57917e+13	146
9.67844e+13	100
9.77771e+13	133
9.87697e+13	121
9.97624e+13	111
1.00755e+14	104
1.01748e+14	122
1.0274e+14	125
1.03733e+14	101
1.04726e+14	99
1.05718e+14	118
1.06711e+14	122
1.07704e+14	116
1.08696e+14	115
1.09689e+14	135
1.10682e+14	112
1.11674e+14	139
1.12667e+14	113
1.1366e+14	136
1.14652e+14	132
1.15645e+14	131
1.16638e+14	112
1.1763e+14	135
1.18623e+14	112
1.19616e+14	111
