Time [seconds]	Counts
4.99267e+11	205
1.4978e+12	214
2.49633e+12	215
3.49487e+12	223
4.4934e+12	189
5.49193e+12	196
6.49047e+12	220
7.489e+12	232
8.48754e+12	207
9.48607e+12	196
1.04846e+13	226
1.14831e+13	218
1.24817e+13	190
1.34802e+13	204
1.44787e+13	206
1.54773e+13	213
1.64758e+13	207
1.74743e+13	226
1.84729e+13	204
1.94714e+13	202
2.04699e+13	199
2.14685e+13	200
2.2467e+13	205
2.34655e+13	197
2.44641e+13	226
2.54626e+13	201
2.64611e+13	211
2.74597e+13	209
2.84582e+13	236
2.94567e+13	205
3.04553e+13	194
3.14538e+13	214
3.24523e+13	202
3.34509e+13	227
3.44494e+13	166
3.54479e+13	197
3.64465e+13	213
3.7445e+13	190
3.84435e+13	219
3.94421e+13	215
4.04406e+13	205
4.14391e+13	196
4.24377e+13	202
4.34362e+13	203
4.44347e+13	194
4.54333e+13	210
4.64318e+13	201
4.74303e+13	199
4.84289e+13	205
4.94274e+13	205
5.04259e+13	215
5.14245e+13	186
5.2423e+13	232
5.34215e+13	205
5.44201e+13	197
5.54186e+13	217
5.64171e+13	206
5.74157e+13	224
5.84142e+13	197
5.94127e+13	197
6.04113e+13	229
6.14098e+13	175
6.24083e+13	222
6.34069e+13	225
6.44054e+13	203
6.5404e+13	214
6.64025e+13	190
6.7401e+13	211
6.83996e+13	211
6.93981e+13	181
7.03966e+13	190
7.13951e+13	235
7.23937e+13	216
7.33922e+13	243
7.43908e+13	209
7.53893e+13	215
7.63878e+13	196
7.73864e+13	222
7.83849e+13	195
7.93834e+13	224
8.0382e+13	208
8.13805e+13	199
8.2379e+13	189
8.33776e+13	244
8.43761e+13	196
8.53746e+13	207
8.63732e+13	227
8.73717e+13	213
8.83702e+13	211
8.93688e+13	208
9.03673e+13	201
9.13658e+13	223
9.23644e+13	227
9.33629e+13	197
9.43614e+13	203
9.536e+13	243
9.63585e+13	199
9.7357e+13	195
9.83556e+13	222
9.93541e+13	219
1.00353e+14	203
1.01351e+14	231
1.0235e+14	205
1.03348e+14	211
1.04347e+14	204
1.05345e+14	199
1.06344e+14	254
1.07342e+14	215
1.08341e+14	211
1.09339e+14	207
1.10338e+14	196
1.11336e+14	212
1.12335e+14	237
1.13334e+14	206
1.14332e+14	208
1.15331e+14	214
1.16329e+14	206
1.17328e+14	224
1.18326e+14	208
1.19325e+14	198
1.20323e+14	214
1.21322e+14	183
1.2232e+14	211
1.23319e+14	219
1.24317e+14	218
1.25316e+14	226
1.26315e+14	216
1.27313e+14	180
1.28312e+14	217
1.2931e+14	202
1.30309e+14	212
1.31307e+14	217
1.32306e+14	179
1.33304e+14	205
1.34303e+14	198
1.35301e+14	201
1.363e+14	205
1.37298e+14	213
1.38297e+14	208
1.39295e+14	210
1.40294e+14	200
1.41293e+14	189
1.42291e+14	202
1.4329e+14	213
1.44288e+14	243
1.45287e+14	191
1.46285e+14	203
1.47284e+14	214
1.48282e+14	201
1.49281e+14	213
1.50279e+14	231
1.51278e+14	208
1.52276e+14	193
1.53275e+14	241
1.54273e+14	188
1.55272e+14	217
1.56271e+14	196
1.57269e+14	211
1.58268e+14	210
1.59266e+14	215
1.60265e+14	250
1.61263e+14	216
