Time [seconds]	Counts
4.99267e+11	121
1.4978e+12	100
2.49633e+12	92
3.49487e+12	125
4.4934e+12	103
5.49193e+12	104
6.49047e+12	125
7.489e+12	121
8.48754e+12	101
9.48607e+12	115
1.04846e+13	129
1.14831e+13	97
1.24817e+13	118
1.34802e+13	147
1.44787e+13	143
1.54773e+13	105
1.64758e+13	100
1.74743e+13	122
1.84729e+13	109
1.94714e+13	133
2.04699e+13	117
2.14685e+13	101
2.2467e+13	125
2.34655e+13	99
2.44641e+13	130
2.54626e+13	122
2.64611e+13	111
2.74597e+13	120
2.84582e+13	108
2.94567e+13	116
3.04553e+13	102
3.14538e+13	123
3.24523e+13	113
3.34509e+13	119
3.44494e+13	108
3.54479e+13	132
3.64465e+13	103
3.7445e+13	115
3.84435e+13	113
3.94421e+13	129
4.04406e+13	132
4.14391e+13	112
4.24377e+13	100
4.34362e+13	114
4.44347e+13	91
4.54333e+13	115
4.64318e+13	115
4.74303e+13	114
4.84289e+13	122
4.94274e+13	112
5.04259e+13	105
5.14245e+13	127
5.2423e+13	107
5.34215e+13	114
5.44201e+13	113
5.54186e+13	106
5.64171e+13	99
5.74157e+13	108
5.84142e+13	128
5.94127e+13	119
6.04113e+13	124
6.14098e+13	119
6.24083e+13	131
6.34069e+13	131
6.44054e+13	126
6.5404e+13	137
6.64025e+13	114
6.7401e+13	108
6.83996e+13	111
6.93981e+13	92
7.03966e+13	114
7.13951e+13	111
7.23937e+13	125
7.33922e+13	126
7.43908e+13	124
7.53893e+13	102
7.63878e+13	100
7.73864e+13	123
7.83849e+13	103
7.93834e+13	122
8.0382e+13	105
8.13805e+13	119
8.2379e+13	124
8.33776e+13	124
8.43761e+13	112
8.53746e+13	103
8.63732e+13	136
8.73717e+13	107
8.83702e+13	102
8.93688e+13	119
9.03673e+13	132
9.13658e+13	129
9.23644e+13	102
9.33629e+13	123
9.43614e+13	112
9.536e+13	110
9.63585e+13	84
9.7357e+13	112
9.83556e+13	116
9.93541e+13	111
1.00353e+14	113
1.01351e+14	124
1.0235e+14	110
1.03348e+14	126
1.04347e+14	121
1.05345e+14	102
1.06344e+14	116
1.07342e+14	113
1.08341e+14	110
1.09339e+14	105
1.10338e+14	116
1.11336e+14	129
1.12335e+14	115
1.13334e+14	108
1.14332e+14	100
1.15331e+14	105
1.16329e+14	106
1.17328e+14	128
1.18326e+14	117
1.19325e+14	124
1.20323e+14	107
1.21322e+14	107
1.2232e+14	121
1.23319e+14	127
1.24317e+14	112
1.25316e+14	125
1.26315e+14	118
1.27313e+14	110
1.28312e+14	113
1.2931e+14	108
1.30309e+14	118
1.31307e+14	108
1.32306e+14	104
1.33304e+14	111
1.34303e+14	103
1.35301e+14	121
1.363e+14	121
1.37298e+14	121
1.38297e+14	117
1.39295e+14	93
1.40294e+14	120
1.41293e+14	109
1.42291e+14	122
1.4329e+14	119
1.44288e+14	122
1.45287e+14	124
1.46285e+14	124
1.47284e+14	105
1.48282e+14	106
1.49281e+14	102
1.50279e+14	110
1.51278e+14	125
1.52276e+14	108
1.53275e+14	111
1.54273e+14	110
1.55272e+14	126
1.56271e+14	117
1.57269e+14	142
1.58268e+14	118
1.59266e+14	111
1.60265e+14	124
1.61263e+14	131
1.62262e+14	119
1.6326e+14	120
1.64259e+14	108
1.65257e+14	117
1.66256e+14	124
1.67254e+14	106
1.68253e+14	111
1.69251e+14	129
1.7025e+14	117
1.71249e+14	96
1.72247e+14	100
1.73246e+14	112
1.74244e+14	133
1.75243e+14	111
1.76241e+14	107
1.7724e+14	108
1.78238e+14	110
1.79237e+14	145
1.80235e+14	106
1.81234e+14	118
1.82232e+14	118
1.83231e+14	136
1.84229e+14	100
1.85228e+14	101
1.86227e+14	109
1.87225e+14	123
1.88224e+14	109
1.89222e+14	102
1.90221e+14	107
1.91219e+14	128
1.92218e+14	118
1.93216e+14	115
1.94215e+14	110
1.95213e+14	108
1.96212e+14	116
1.9721e+14	123
1.98209e+14	107
1.99207e+14	117
2.00206e+14	126
2.01205e+14	117
2.02203e+14	133
2.03202e+14	111
2.042e+14	129
2.05199e+14	126
2.06197e+14	113
2.07196e+14	109
2.08194e+14	120
2.09193e+14	111
2.10191e+14	120
2.1119e+14	113
2.12188e+14	129
2.13187e+14	125
2.14185e+14	117
2.15184e+14	119
2.16183e+14	127
2.17181e+14	109
2.1818e+14	127
2.19178e+14	129
2.20177e+14	116
2.21175e+14	125
2.22174e+14	127
2.23172e+14	132
2.24171e+14	102
2.25169e+14	113
2.26168e+14	112
2.27166e+14	93
2.28165e+14	112
2.29163e+14	107
2.30162e+14	114
2.31161e+14	126
2.32159e+14	119
2.33158e+14	111
2.34156e+14	122
2.35155e+14	100
2.36153e+14	102
2.37152e+14	132
2.3815e+14	109
2.39149e+14	98
2.40147e+14	121
2.41146e+14	94
2.42144e+14	112
2.43143e+14	118
2.44141e+14	128
2.4514e+14	104
2.46139e+14	116
2.47137e+14	109
2.48136e+14	115
2.49134e+14	124
2.50133e+14	129
2.51131e+14	130
2.5213e+14	95
2.53128e+14	105
2.54127e+14	126
2.55125e+14	136
2.56124e+14	98
2.57122e+14	114
2.58121e+14	118
2.59119e+14	113
2.60118e+14	122
2.61117e+14	115
2.62115e+14	120
2.63114e+14	123
2.64112e+14	116
2.65111e+14	112
2.66109e+14	115
2.67108e+14	111
2.68106e+14	106
2.69105e+14	125
2.70103e+14	99
2.71102e+14	120
2.721e+14	128
2.73099e+14	114
2.74097e+14	110
2.75096e+14	120
2.76095e+14	134
2.77093e+14	114
2.78092e+14	127
2.7909e+14	124
2.80089e+14	102
2.81087e+14	135
2.82086e+14	111
2.83084e+14	123
2.84083e+14	115
2.85081e+14	115
2.8608e+14	111
2.87078e+14	108
2.88077e+14	117
2.89075e+14	132
2.90074e+14	108
2.91073e+14	111
2.92071e+14	125
2.9307e+14	114
2.94068e+14	118
2.95067e+14	120
2.96065e+14	103
2.97064e+14	121
2.98062e+14	102
2.99061e+14	113
3.00059e+14	128
3.01058e+14	123
3.02056e+14	97
3.03055e+14	134
3.04053e+14	126
3.05052e+14	105
3.06051e+14	136
3.07049e+14	101
3.08048e+14	115
3.09046e+14	123
3.10045e+14	111
3.11043e+14	142
3.12042e+14	115
3.1304e+14	110
3.14039e+14	117
3.15037e+14	115
3.16036e+14	116
3.17034e+14	103
3.18033e+14	150
3.19031e+14	129
3.2003e+14	110
3.21029e+14	121
3.22027e+14	108
3.23026e+14	101
3.24024e+14	103
3.25023e+14	116
3.26021e+14	117
3.2702e+14	92
3.28018e+14	135
3.29017e+14	140
3.30015e+14	128
3.31014e+14	115
3.32012e+14	115
3.33011e+14	126
3.34009e+14	131
3.35008e+14	97
3.36007e+14	107
3.37005e+14	109
3.38004e+14	125
3.39002e+14	96
3.40001e+14	125
3.40999e+14	100
3.41998e+14	126
3.42996e+14	110
3.43995e+14	105
3.44993e+14	119
3.45992e+14	124
3.4699e+14	99
3.47989e+14	115
