Time [seconds]	Counts
4.96363e+11	109
1.48909e+12	111
2.48181e+12	117
3.47454e+12	107
4.46726e+12	117
5.45999e+12	130
6.45272e+12	102
7.44544e+12	116
8.43817e+12	124
9.43089e+12	106
1.04236e+13	134
1.14163e+13	117
1.24091e+13	112
1.34018e+13	131
1.43945e+13	131
1.53872e+13	117
1.638e+13	114
1.73727e+13	110
1.83654e+13	122
1.93581e+13	126
2.03509e+13	105
2.13436e+13	133
2.23363e+13	125
2.3329e+13	98
2.43218e+13	140
2.53145e+13	123
2.63072e+13	102
2.73e+13	127
2.82927e+13	130
2.92854e+13	128
3.02781e+13	110
3.12709e+13	105
3.22636e+13	132
3.32563e+13	120
3.4249e+13	109
3.52418e+13	106
3.62345e+13	105
3.72272e+13	131
3.82199e+13	131
3.92127e+13	116
4.02054e+13	117
4.11981e+13	114
4.21908e+13	115
4.31836e+13	108
4.41763e+13	120
4.5169e+13	109
4.61617e+13	103
4.71545e+13	104
4.81472e+13	101
4.91399e+13	145
5.01326e+13	94
5.11254e+13	141
5.21181e+13	125
5.31108e+13	119
5.41035e+13	113
5.50963e+13	117
5.6089e+13	107
5.70817e+13	123
5.80744e+13	110
5.90672e+13	120
6.00599e+13	111
6.10526e+13	124
6.20453e+13	120
6.30381e+13	138
6.40308e+13	126
6.50235e+13	111
6.60162e+13	108
6.7009e+13	105
6.80017e+13	118
6.89944e+13	116
6.99871e+13	101
7.09799e+13	118
7.19726e+13	112
7.29653e+13	110
7.3958e+13	108
7.49508e+13	119
7.59435e+13	110
7.69362e+13	111
7.7929e+13	115
7.89217e+13	118
7.99144e+13	117
8.09071e+13	110
8.18999e+13	98
8.28926e+13	92
8.38853e+13	108
8.4878e+13	121
8.58708e+13	122
8.68635e+13	105
8.78562e+13	119
8.88489e+13	122
8.98417e+13	89
9.08344e+13	110
9.18271e+13	138
9.28198e+13	132
9.38126e+13	147
9.48053e+13	110
9.5798e+13	108
9.67907e+13	130
9.77835e+13	137
9.87762e+13	115
9.97689e+13	109
1.00762e+14	119
1.01754e+14	115
1.02747e+14	141
1.0374e+14	108
1.04733e+14	134
1.05725e+14	137
1.06718e+14	146
1.07711e+14	116
1.08703e+14	102
1.09696e+14	117
1.10689e+14	136
1.11682e+14	130
1.12674e+14	131
1.13667e+14	121
1.1466e+14	124
1.15653e+14	117
1.16645e+14	103
1.17638e+14	116
1.18631e+14	104
1.19623e+14	134
