Channel	Counts
1103.43	46
1104.43	40
1105.43	37
1106.43	51
1107.43	49
1108.43	45
1109.43	47
1110.43	38
1111.43	50
1112.43	34
1113.43	38
1114.43	53
1115.43	48
1116.43	50
1117.43	46
1118.43	43
1119.43	46
1120.43	40
1121.43	36
1122.43	28
1123.43	50
1124.43	38
1125.43	43
1126.43	39
1127.43	47
1128.43	47
1129.43	50
1130.43	48
1131.43	45
1132.43	53
1133.43	43
1134.43	45
1135.43	46
1136.43	37
1137.43	43
1138.43	36
1139.43	55
1140.43	44
1141.43	51
1142.43	29
1143.43	39
1144.43	35
1145.43	50
1146.43	52
1147.43	37
1148.43	57
1149.43	41
1150.43	39
1151.43	40
1152.43	48
1153.43	44
1154.43	32
1155.43	46
1156.43	49
1157.43	41
1158.43	48
1159.43	44
1160.43	40
1161.43	47
1162.43	47
1163.43	44
1164.43	41
1165.43	47
1166.43	38
1167.43	35
1168.43	33
1169.43	44
1170.43	42
1171.43	39
1172.43	40
1173.43	34
1174.43	33
1175.43	46
1176.43	41
1177.43	34
1178.43	39
1179.43	49
1180.43	42
1181.43	41
1182.43	52
1183.43	45
1184.43	41
1185.43	42
1186.43	51
1187.43	40
1188.43	44
1189.43	46
1190.43	49
1191.43	42
1192.43	38
1193.43	44
1194.43	50
1195.43	51
1196.43	51
1197.43	45
1198.43	31
1199.43	39
1200.43	43
1201.43	45
1202.43	42
1203.43	38
1204.43	34
1205.43	44
1206.43	37
1207.43	29
1208.43	50
1209.43	42
1210.43	55
1211.43	39
1212.43	40
1213.43	55
1214.43	40
1215.43	48
1216.43	45
1217.43	33
1218.43	57
1219.43	47
1220.43	41
1221.43	32
1222.43	43
1223.43	49
1224.43	53
1225.43	45
1226.43	31
1227.43	38
1228.43	34
1229.42	46
1230.42	30
1231.42	48
1232.42	27
1233.42	40
1234.42	38
1235.42	38
1236.42	37
1237.42	41
1238.42	33
1239.42	30
1240.42	38
1241.42	38
1242.42	44
1243.42	47
1244.42	45
1245.42	41
1246.42	41
1247.42	38
1248.42	45
1249.42	38
1250.42	44
1251.42	49
1252.42	41
1253.42	46
1254.42	38
1255.42	49
1256.42	52
1257.42	39
1258.42	40
1259.42	45
1260.42	36
1261.42	41
1262.42	30
1263.42	54
1264.42	40
1265.42	43
1266.42	45
1267.42	37
1268.42	45
1269.42	29
1270.42	38
1271.42	33
1272.42	23
1273.42	33
1274.42	31
1275.42	27
1276.42	38
1277.42	40
1278.42	35
1279.42	29
1280.42	37
1281.42	30
1282.42	43
1283.42	39
1284.42	37
1285.42	42
1286.42	21
1287.42	39
1288.42	30
1289.42	25
1290.42	29
1291.42	36
1292.42	31
1293.42	28
1294.42	30
1295.42	24
1296.42	33
1297.42	37
1298.42	23
1299.42	24
1300.42	43
1301.42	31
1302.42	35
1303.42	42
1304.42	23
1305.42	32
1306.42	36
1307.42	25
1308.42	31
1309.42	32
1310.42	23
1311.42	23
1312.42	29
1313.42	27
1314.42	36
1315.42	20
1316.42	32
1317.42	30
1318.42	31
1319.42	39
1320.42	32
1321.42	32
1322.42	39
1323.42	32
1324.42	36
1325.42	29
1326.42	33
1327.42	27
1328.42	29
1329.42	21
1330.42	31
1331.42	23
1332.42	34
1333.42	35
1334.42	36
1335.42	33
1336.42	23
1337.42	33
1338.42	38
1339.42	28
1340.42	38
1341.42	27
1342.42	24
1343.42	22
1344.42	32
1345.42	29
1346.42	21
1347.42	20
1348.42	27
1349.42	37
1350.42	25
1351.42	17
1352.42	27
1353.42	26
1354.42	23
1355.42	27
1356.42	29
1357.42	31
1358.42	34
1359.42	24
1360.42	22
1361.42	35
1362.42	31
1363.42	24
1364.42	29
1365.42	26
1366.42	27
1367.42	37
1368.42	35
1369.42	38
1370.42	24
1371.42	35
1372.42	26
1373.42	32
1374.42	28
1375.42	24
1376.42	26
1377.42	33
1378.42	24
1379.42	29
1380.42	36
1381.42	21
1382.42	22
1383.42	28
1384.42	33
1385.42	21
1386.42	29
1387.42	25
1388.42	37
1389.42	22
1390.42	23
1391.42	27
1392.42	42
1393.41	28
1394.41	17
1395.41	31
1396.41	23
1397.41	36
1398.41	34
1399.41	33
1400.41	25
1401.41	35
1402.41	27
1403.41	27
1404.41	17
1405.41	33
1406.41	31
1407.41	25
1408.41	21
1409.41	35
1410.41	30
1411.41	24
1412.41	26
1413.41	34
1414.41	34
1415.41	32
1416.41	28
1417.41	25
1418.41	38
1419.41	21
1420.41	30
1421.41	28
1422.41	26
1423.41	34
1424.41	26
1425.41	33
1426.41	28
1427.41	35
1428.41	20
1429.41	25
1430.41	19
1431.41	22
1432.41	20
1433.41	17
1434.41	27
1435.41	18
1436.41	25
1437.41	22
1438.41	25
1439.41	28
1440.41	25
1441.41	30
1442.41	27
1443.41	22
1444.41	31
1445.41	26
1446.41	29
1447.41	24
1448.41	25
1449.41	23
1450.41	29
1451.41	20
1452.41	25
1453.41	20
1454.41	21
1455.41	34
1456.41	25
1457.41	20
1458.41	20
1459.41	30
1460.41	29
1461.41	33
1462.41	22
1463.41	34
1464.41	26
1465.41	28
1466.41	14
1467.41	28
1468.41	25
1469.41	29
1470.41	30
1471.41	29
1472.41	25
1473.41	26
1474.41	29
1475.41	26
1476.41	35
1477.41	17
1478.41	29
1479.41	18
1480.41	20
1481.41	22
1482.41	21
1483.41	20
1484.41	26
1485.41	29
1486.41	29
1487.41	28
1488.41	24
1489.41	28
1490.41	23
1491.41	26
1492.41	24
1493.41	24
1494.41	27
1495.41	29
1496.41	23
1497.41	15
1498.41	25
1499.41	21
1500.41	24
1501.41	21
1502.41	31
1503.41	37
1504.41	21
1505.41	30
1506.41	30
1507.41	19
1508.41	20
1509.41	28
1510.41	28
1511.41	22
1512.41	18
1513.41	29
1514.41	25
1515.41	20
1516.41	26
1517.41	25
1518.41	32
1519.41	21
1520.41	15
1521.41	30
1522.41	40
1523.41	26
1524.41	16
1525.41	24
1526.41	19
1527.41	26
1528.41	18
1529.41	27
1530.41	33
1531.41	30
1532.41	30
1533.41	29
1534.41	26
1535.41	14
1536.41	24
1537.41	21
1538.41	26
1539.41	24
1540.41	23
1541.41	22
1542.41	22
1543.41	29
1544.41	24
1545.41	27
1546.41	24
1547.41	31
1548.41	27
1549.41	24
1550.41	20
1551.41	26
1552.41	26
1553.41	27
1554.41	13
1555.41	18
1556.41	7
1557.4	31
1558.4	15
1559.4	30
1560.4	24
1561.4	29
1562.4	20
1563.4	23
1564.4	24
1565.4	17
1566.4	25
1567.4	23
1568.4	26
1569.4	13
1570.4	18
1571.4	23
1572.4	22
1573.4	22
1574.4	30
1575.4	25
1576.4	14
1577.4	25
1578.4	16
1579.4	21
1580.4	18
1581.4	21
1582.4	19
1583.4	18
1584.4	22
1585.4	25
1586.4	14
1587.4	15
1588.4	24
1589.4	18
1590.4	14
1591.4	28
1592.4	19
1593.4	24
1594.4	14
1595.4	24
1596.4	12
1597.4	20
1598.4	19
1599.4	25
1600.4	27
1601.4	25
1602.4	22
1603.4	22
1604.4	19
1605.4	27
1606.4	18
1607.4	26
1608.4	19
1609.4	23
1610.4	25
1611.4	30
1612.4	24
1613.4	21
1614.4	18
1615.4	24
1616.4	18
1617.4	26
1618.4	19
1619.4	26
1620.4	24
1621.4	16
1622.4	22
1623.4	23
1624.4	27
1625.4	21
1626.4	15
1627.4	24
1628.4	24
1629.4	21
1630.4	17
1631.4	19
1632.4	17
1633.4	18
1634.4	22
1635.4	21
1636.4	20
1637.4	18
1638.4	15
1639.4	24
1640.4	20
1641.4	19
1642.4	22
1643.4	29
1644.4	21
1645.4	22
1646.4	17
1647.4	23
1648.4	24
1649.4	19
1650.4	17
1651.4	15
1652.4	17
1653.4	29
1654.4	22
1655.4	20
1656.4	26
1657.4	19
1658.4	24
1659.4	15
1660.4	26
1661.4	16
1662.4	22
1663.4	22
1664.4	17
1665.4	26
1666.4	30
1667.4	21
1668.4	19
1669.4	22
1670.4	25
1671.4	18
1672.4	26
1673.4	21
1674.4	30
1675.4	23
1676.4	19
1677.4	16
1678.4	19
1679.4	15
1680.4	25
1681.4	12
1682.4	23
1683.4	22
1684.4	25
1685.4	7
1686.4	11
1687.4	17
1688.4	15
1689.4	17
1690.4	16
1691.4	24
1692.4	14
1693.4	27
1694.4	21
1695.4	21
1696.4	20
1697.4	27
1698.4	20
1699.4	31
1700.4	16
1701.4	22
1702.4	15
1703.4	14
1704.4	19
1705.4	15
1706.4	29
1707.4	22
1708.4	22
1709.4	24
1710.4	21
1711.4	25
1712.4	22
1713.4	19
1714.4	27
1715.4	19
1716.4	24
1717.4	19
1718.4	12
1719.4	21
1720.4	12
1721.39	23
1722.39	24
1723.39	19
1724.39	17
1725.39	21
1726.39	23
1727.39	16
1728.39	22
1729.39	21
1730.39	18
1731.39	22
1732.39	15
1733.39	23
1734.39	19
1735.39	27
1736.39	16
1737.39	14
1738.39	15
1739.39	23
1740.39	15
1741.39	17
1742.39	18
1743.39	18
1744.39	17
1745.39	8
1746.39	21
1747.39	11
1748.39	13
1749.39	13
1750.39	19
1751.39	16
1752.39	17
1753.39	13
1754.39	19
1755.39	17
1756.39	14
1757.39	16
1758.39	13
1759.39	18
1760.39	15
1761.39	14
1762.39	20
1763.39	34
1764.39	24
1765.39	25
1766.39	19
1767.39	28
1768.39	20
1769.39	21
1770.39	19
1771.39	12
1772.39	13
1773.39	20
1774.39	15
1775.39	20
1776.39	10
1777.39	20
1778.39	19
1779.39	17
1780.39	18
1781.39	14
1782.39	19
1783.39	12
1784.39	24
1785.39	20
1786.39	15
1787.39	18
1788.39	22
1789.39	21
1790.39	13
1791.39	20
1792.39	22
1793.39	21
1794.39	20
1795.39	18
1796.39	18
1797.39	19
1798.39	14
1799.39	28
1800.39	14
1801.39	18
1802.39	27
1803.39	19
1804.39	21
1805.39	19
1806.39	12
1807.39	20
1808.39	22
1809.39	26
1810.39	14
1811.39	18
1812.39	13
1813.39	15
1814.39	18
1815.39	24
1816.39	22
1817.39	19
1818.39	23
1819.39	21
1820.39	10
1821.39	17
1822.39	20
1823.39	11
1824.39	10
1825.39	18
1826.39	16
1827.39	11
1828.39	20
1829.39	18
1830.39	26
1831.39	21
1832.39	17
1833.39	17
1834.39	14
1835.39	23
1836.39	18
1837.39	13
1838.39	21
1839.39	20
1840.39	18
1841.39	13
1842.39	11
1843.39	17
1844.39	16
1845.39	17
1846.39	14
1847.39	17
1848.39	17
1849.39	15
1850.39	10
1851.39	14
1852.39	13
1853.39	15
1854.39	9
1855.39	13
1856.39	10
1857.39	8
1858.39	12
1859.39	16
1860.39	19
1861.39	15
1862.39	20
1863.39	16
1864.39	13
1865.39	19
1866.39	14
1867.39	9
1868.39	18
1869.39	14
1870.39	11
1871.39	14
1872.39	15
1873.39	12
1874.39	12
1875.39	13
1876.39	16
1877.39	18
1878.39	13
1879.39	16
1880.39	17
1881.39	8
1882.39	14
1883.39	15
1884.39	17
1885.38	11
1886.38	15
1887.38	6
1888.38	15
1889.38	15
1890.38	13
1891.38	14
1892.38	18
1893.38	8
1894.38	22
1895.38	9
1896.38	18
1897.38	14
1898.38	14
1899.38	10
1900.38	12
1901.38	20
1902.38	13
1903.38	11
1904.38	8
1905.38	9
1906.38	10
1907.38	10
1908.38	15
1909.38	9
1910.38	14
1911.38	10
1912.38	7
1913.38	10
1914.38	10
1915.38	15
1916.38	9
1917.38	12
1918.38	18
1919.38	16
1920.38	10
1921.38	12
1922.38	15
1923.38	10
1924.38	11
1925.38	14
1926.38	14
1927.38	11
1928.38	14
1929.38	12
1930.38	8
1931.38	6
1932.38	12
1933.38	11
1934.38	20
1935.38	9
1936.38	13
1937.38	18
1938.38	11
1939.38	14
1940.38	7
1941.38	10
1942.38	15
1943.38	9
1944.38	11
1945.38	13
1946.38	6
1947.38	10
1948.38	13
1949.38	18
1950.38	14
1951.38	10
1952.38	8
1953.38	19
1954.38	6
1955.38	9
1956.38	12
1957.38	9
1958.38	7
1959.38	15
1960.38	15
1961.38	14
1962.38	13
1963.38	13
1964.38	12
1965.38	6
1966.38	18
1967.38	9
1968.38	15
1969.38	8
1970.38	12
1971.38	9
1972.38	12
1973.38	12
1974.38	5
1975.38	19
1976.38	10
1977.38	15
1978.38	13
1979.38	13
1980.38	6
1981.38	17
1982.38	20
1983.38	15
1984.38	7
1985.38	5
1986.38	11
1987.38	11
1988.38	13
1989.38	11
1990.38	11
1991.38	9
1992.38	9
1993.38	15
1994.38	15
1995.38	10
1996.38	7
1997.38	14
1998.38	15
1999.38	12
2000.38	7
2001.38	11
2002.38	10
2003.38	5
2004.38	17
2005.38	8
2006.38	8
2007.38	13
2008.38	14
2009.38	14
2010.38	7
2011.38	11
2012.38	6
2013.38	16
2014.38	6
2015.38	18
2016.38	15
2017.38	13
2018.38	11
2019.38	10
2020.38	8
2021.38	8
2022.38	10
2023.38	12
2024.38	12
2025.38	7
2026.38	11
2027.38	10
2028.38	13
2029.38	14
2030.38	12
2031.38	11
2032.38	16
2033.38	13
2034.38	15
2035.38	10
2036.38	13
2037.38	6
2038.38	5
2039.38	10
2040.38	9
2041.38	14
2042.38	5
2043.38	10
2044.38	11
2045.38	8
2046.38	11
2047.38	9
2048.38	14
2049.38	7
2050.37	2
2051.37	11
2052.37	10
2053.37	9
2054.37	12
2055.37	9
2056.37	15
2057.37	13
2058.37	10
2059.37	9
2060.37	6
2061.37	14
2062.37	5
2063.37	9
2064.37	4
2065.37	12
2066.37	5
2067.37	10
2068.37	13
2069.37	12
2070.37	7
2071.37	12
2072.37	12
2073.37	9
2074.37	7
2075.37	12
2076.37	13
2077.37	6
2078.37	7
2079.37	13
2080.37	9
2081.37	11
2082.37	7
2083.37	11
2084.37	3
2085.37	11
2086.37	11
2087.37	8
2088.37	9
2089.37	8
2090.37	8
2091.37	5
2092.37	11
2093.37	10
2094.37	10
2095.37	14
2096.37	14
2097.37	15
2098.37	13
2099.37	7
2100.37	6
2101.37	8
2102.37	9
2103.37	14
2104.37	8
2105.37	15
2106.37	17
2107.37	8
2108.37	10
2109.37	13
2110.37	6
2111.37	12
2112.37	9
2113.37	15
2114.37	9
2115.37	10
2116.37	5
2117.37	13
2118.37	12
2119.37	4
2120.37	11
2121.37	17
2122.37	8
2123.37	9
2124.37	7
2125.37	9
2126.37	7
