Time [seconds]	Counts
4.96297e+11	124
1.48889e+12	121
2.48148e+12	99
3.47408e+12	99
4.46667e+12	116
5.45926e+12	117
6.45186e+12	145
7.44445e+12	117
8.43704e+12	114
9.42964e+12	133
1.04222e+13	126
1.14148e+13	105
1.24074e+13	121
1.34e+13	132
1.43926e+13	129
1.53852e+13	109
1.63778e+13	105
1.73704e+13	128
1.8363e+13	107
1.93556e+13	123
2.03482e+13	108
2.13408e+13	108
2.23334e+13	104
2.33259e+13	107
2.43185e+13	104
2.53111e+13	98
2.63037e+13	130
2.72963e+13	128
2.82889e+13	110
2.92815e+13	130
3.02741e+13	136
3.12667e+13	125
3.22593e+13	125
3.32519e+13	105
3.42445e+13	95
3.52371e+13	128
3.62297e+13	107
3.72223e+13	121
3.82148e+13	118
3.92074e+13	106
4.02e+13	111
4.11926e+13	109
4.21852e+13	118
4.31778e+13	106
4.41704e+13	139
4.5163e+13	121
4.61556e+13	134
4.71482e+13	121
4.81408e+13	117
4.91334e+13	116
5.0126e+13	99
5.11186e+13	138
5.21112e+13	133
5.31038e+13	114
5.40963e+13	104
5.50889e+13	134
5.60815e+13	117
5.70741e+13	120
5.80667e+13	132
5.90593e+13	108
6.00519e+13	145
6.10445e+13	125
6.20371e+13	126
6.30297e+13	112
6.40223e+13	112
6.50149e+13	131
6.60075e+13	107
6.70001e+13	125
6.79927e+13	107
6.89852e+13	116
6.99778e+13	133
7.09704e+13	117
7.1963e+13	111
7.29556e+13	105
7.39482e+13	135
7.49408e+13	119
7.59334e+13	122
7.6926e+13	119
7.79186e+13	106
7.89112e+13	118
7.99038e+13	123
8.08964e+13	117
8.1889e+13	132
8.28816e+13	114
8.38742e+13	121
8.48668e+13	137
8.58593e+13	105
8.68519e+13	124
8.78445e+13	126
8.88371e+13	119
8.98297e+13	113
9.08223e+13	106
9.18149e+13	114
9.28075e+13	111
9.38001e+13	117
9.47927e+13	115
9.57853e+13	116
9.67779e+13	123
9.77705e+13	114
9.87631e+13	99
9.97556e+13	123
1.00748e+14	114
1.01741e+14	109
1.02733e+14	121
1.03726e+14	138
1.04719e+14	121
1.05711e+14	139
1.06704e+14	113
1.07696e+14	128
1.08689e+14	129
1.09682e+14	132
1.10674e+14	111
1.11667e+14	122
1.12659e+14	126
1.13652e+14	123
1.14645e+14	119
1.15637e+14	122
1.1663e+14	125
1.17622e+14	117
1.18615e+14	122
1.19608e+14	109
