Time [seconds]	Counts
4.96352e+11	120
1.48906e+12	123
2.48176e+12	134
3.47446e+12	106
4.46717e+12	125
5.45987e+12	121
6.45258e+12	118
7.44528e+12	107
8.43799e+12	126
9.43069e+12	109
1.04234e+13	115
1.14161e+13	102
1.24088e+13	126
1.34015e+13	115
1.43942e+13	112
1.53869e+13	114
1.63796e+13	116
1.73723e+13	123
1.8365e+13	110
1.93577e+13	109
2.03504e+13	112
2.13431e+13	117
2.23358e+13	133
2.33286e+13	110
2.43213e+13	113
2.5314e+13	125
2.63067e+13	127
2.72994e+13	165
2.82921e+13	132
2.92848e+13	124
3.02775e+13	137
3.12702e+13	114
3.22629e+13	130
3.32556e+13	99
3.42483e+13	102
3.5241e+13	124
3.62337e+13	124
3.72264e+13	119
3.82191e+13	124
3.92118e+13	115
4.02045e+13	104
4.11972e+13	140
4.21899e+13	109
4.31826e+13	112
4.41753e+13	115
4.5168e+13	144
4.61607e+13	135
4.71535e+13	113
4.81462e+13	130
4.91389e+13	111
5.01316e+13	102
5.11243e+13	126
5.2117e+13	127
5.31097e+13	130
5.41024e+13	130
5.50951e+13	126
5.60878e+13	115
5.70805e+13	137
5.80732e+13	117
5.90659e+13	121
6.00586e+13	130
6.10513e+13	108
6.2044e+13	108
6.30367e+13	128
6.40294e+13	117
6.50221e+13	119
6.60148e+13	120
6.70075e+13	114
6.80002e+13	112
6.89929e+13	129
6.99856e+13	130
7.09784e+13	118
7.19711e+13	123
7.29638e+13	141
7.39565e+13	115
7.49492e+13	131
7.59419e+13	121
7.69346e+13	118
7.79273e+13	134
7.892e+13	121
7.99127e+13	96
8.09054e+13	126
8.18981e+13	128
8.28908e+13	110
8.38835e+13	115
8.48762e+13	111
8.58689e+13	114
8.68616e+13	112
8.78543e+13	110
8.8847e+13	122
8.98397e+13	117
9.08324e+13	99
9.18251e+13	115
9.28179e+13	115
9.38105e+13	133
9.48033e+13	137
9.5796e+13	117
9.67887e+13	130
9.77814e+13	117
9.87741e+13	152
9.97668e+13	126
1.00759e+14	116
1.01752e+14	116
1.02745e+14	138
1.03738e+14	120
1.0473e+14	121
1.05723e+14	111
1.06716e+14	129
1.07708e+14	121
1.08701e+14	112
1.09694e+14	123
1.10687e+14	107
1.11679e+14	141
1.12672e+14	138
1.13665e+14	113
1.14657e+14	128
1.1565e+14	110
1.16643e+14	110
1.17635e+14	118
1.18628e+14	118
1.19621e+14	142
