Time [seconds]	Counts
4.99263e+11	122
1.49779e+12	118
2.49632e+12	133
3.49484e+12	111
4.49337e+12	125
5.4919e+12	121
6.49042e+12	144
7.48895e+12	119
8.48748e+12	123
9.486e+12	117
1.04845e+13	114
1.14831e+13	107
1.24816e+13	131
1.34801e+13	100
1.44786e+13	113
1.54772e+13	125
1.64757e+13	128
1.74742e+13	106
1.84727e+13	121
1.94713e+13	112
2.04698e+13	111
2.14683e+13	116
2.24669e+13	97
2.34654e+13	114
2.44639e+13	125
2.54624e+13	135
2.6461e+13	119
2.74595e+13	137
2.8458e+13	123
2.94565e+13	112
3.04551e+13	117
3.14536e+13	134
3.24521e+13	124
3.34506e+13	123
3.44492e+13	118
3.54477e+13	126
3.64462e+13	124
3.74448e+13	121
3.84433e+13	97
3.94418e+13	114
4.04403e+13	116
4.14389e+13	128
4.24374e+13	104
4.34359e+13	132
4.44344e+13	126
4.5433e+13	116
4.64315e+13	107
4.743e+13	111
4.84285e+13	121
4.94271e+13	111
5.04256e+13	118
5.14241e+13	104
5.24227e+13	115
5.34212e+13	100
5.44197e+13	120
5.54182e+13	88
5.64168e+13	121
5.74153e+13	123
5.84138e+13	112
5.94123e+13	123
6.04109e+13	119
6.14094e+13	114
6.24079e+13	130
6.34064e+13	131
6.4405e+13	119
6.54035e+13	110
6.6402e+13	124
6.74006e+13	108
6.83991e+13	105
6.93976e+13	105
7.03961e+13	104
7.13947e+13	97
7.23932e+13	112
7.33917e+13	122
7.43902e+13	126
7.53888e+13	101
7.63873e+13	107
7.73858e+13	148
7.83844e+13	118
7.93829e+13	124
8.03814e+13	102
8.13799e+13	102
8.23785e+13	97
8.3377e+13	122
8.43755e+13	118
8.5374e+13	133
8.63726e+13	129
8.73711e+13	116
8.83696e+13	117
8.93681e+13	124
9.03667e+13	111
9.13652e+13	130
9.23637e+13	106
9.33623e+13	116
9.43608e+13	112
9.53593e+13	135
9.63578e+13	110
9.73564e+13	133
9.83549e+13	122
9.93534e+13	123
1.00352e+14	121
1.0135e+14	90
1.02349e+14	109
1.03348e+14	107
