Time [seconds]	Counts
4.98534e+11	114
1.4956e+12	126
2.49267e+12	107
3.48974e+12	107
4.4868e+12	130
5.48387e+12	111
6.48094e+12	130
7.478e+12	124
8.47507e+12	114
9.47214e+12	148
1.04692e+13	128
1.14663e+13	115
1.24633e+13	93
1.34604e+13	112
1.44575e+13	113
1.54545e+13	126
1.64516e+13	117
1.74487e+13	107
1.84457e+13	139
1.94428e+13	129
2.04399e+13	120
2.14369e+13	125
2.2434e+13	111
2.34311e+13	114
2.44281e+13	131
2.54252e+13	115
2.64223e+13	130
2.74193e+13	119
2.84164e+13	117
2.94135e+13	105
3.04105e+13	128
3.14076e+13	125
3.24047e+13	122
3.34018e+13	123
3.43988e+13	132
3.53959e+13	125
3.6393e+13	119
3.739e+13	101
3.83871e+13	120
3.93842e+13	128
4.03812e+13	116
4.13783e+13	116
4.23754e+13	122
4.33724e+13	108
4.43695e+13	132
4.53666e+13	124
4.63636e+13	133
4.73607e+13	110
4.83578e+13	115
4.93548e+13	115
5.03519e+13	124
5.1349e+13	124
5.2346e+13	144
5.33431e+13	145
5.43402e+13	117
5.53372e+13	106
5.63343e+13	121
5.73314e+13	131
5.83284e+13	107
5.93255e+13	117
6.03226e+13	118
6.13196e+13	125
6.23167e+13	122
6.33138e+13	125
6.43108e+13	122
6.53079e+13	130
6.6305e+13	130
6.7302e+13	112
6.82991e+13	124
6.92962e+13	119
7.02932e+13	142
7.12903e+13	132
7.22874e+13	122
7.32844e+13	120
7.42815e+13	121
7.52786e+13	120
7.62756e+13	110
7.72727e+13	122
7.82698e+13	115
7.92668e+13	113
8.02639e+13	131
8.1261e+13	108
8.2258e+13	116
8.32551e+13	134
8.42522e+13	138
8.52492e+13	127
8.62463e+13	115
8.72434e+13	144
8.82404e+13	110
8.92375e+13	136
9.02346e+13	126
9.12316e+13	128
9.22287e+13	112
9.32258e+13	137
9.42228e+13	128
9.52199e+13	111
9.6217e+13	125
9.72141e+13	137
9.82111e+13	120
9.92082e+13	120
1.00205e+14	144
1.01202e+14	129
1.02199e+14	124
1.03196e+14	131
1.04194e+14	138
1.05191e+14	119
1.06188e+14	133
1.07185e+14	123
1.08182e+14	103
1.09179e+14	140
1.10176e+14	143
1.11173e+14	121
1.1217e+14	134
1.13167e+14	117
1.14164e+14	130
1.15161e+14	131
1.16158e+14	138
1.17155e+14	105
1.18152e+14	134
1.1915e+14	130
1.20147e+14	107
1.21144e+14	133
1.22141e+14	124
1.23138e+14	119
1.24135e+14	138
1.25132e+14	137
1.26129e+14	127
1.27126e+14	104
1.28123e+14	120
1.2912e+14	120
1.30117e+14	156
1.31114e+14	127
1.32111e+14	139
1.33108e+14	120
1.34106e+14	135
1.35103e+14	140
1.361e+14	142
1.37097e+14	127
1.38094e+14	118
1.39091e+14	110
1.40088e+14	111
1.41085e+14	123
1.42082e+14	117
1.43079e+14	132
1.44076e+14	118
1.45073e+14	131
1.4607e+14	119
1.47067e+14	131
1.48064e+14	141
1.49062e+14	119
1.50059e+14	148
1.51056e+14	134
1.52053e+14	115
1.5305e+14	123
1.54047e+14	145
1.55044e+14	121
1.56041e+14	130
1.57038e+14	108
1.58035e+14	132
1.59032e+14	124
1.60029e+14	137
1.61026e+14	129
1.62023e+14	112
1.6302e+14	149
1.64018e+14	123
1.65015e+14	134
1.66012e+14	122
1.67009e+14	123
1.68006e+14	137
1.69003e+14	130
1.7e+14	118
1.70997e+14	133
1.71994e+14	128
1.72991e+14	110
1.73988e+14	131
1.74985e+14	119
1.75982e+14	130
1.76979e+14	116
1.77976e+14	118
1.78974e+14	120
1.79971e+14	134
1.80968e+14	140
1.81965e+14	110
1.82962e+14	130
1.83959e+14	126
1.84956e+14	120
1.85953e+14	120
1.8695e+14	132
1.87947e+14	133
1.88944e+14	135
1.89941e+14	117
1.90938e+14	142
1.91935e+14	97
1.92932e+14	129
1.9393e+14	116
1.94927e+14	127
1.95924e+14	129
1.96921e+14	128
1.97918e+14	126
1.98915e+14	117
1.99912e+14	117
2.00909e+14	116
2.01906e+14	135
2.02903e+14	137
2.039e+14	114
2.04897e+14	122
2.05894e+14	126
2.06891e+14	108
2.07888e+14	119
2.08886e+14	123
2.09883e+14	119
2.1088e+14	133
2.11877e+14	98
2.12874e+14	127
2.13871e+14	134
2.14868e+14	123
2.15865e+14	117
2.16862e+14	117
2.17859e+14	135
2.18856e+14	99
2.19853e+14	131
2.2085e+14	116
2.21847e+14	137
2.22845e+14	118
2.23842e+14	110
2.24839e+14	128
2.25836e+14	150
2.26833e+14	120
2.2783e+14	104
2.28827e+14	125
2.29824e+14	107
2.30821e+14	114
2.31818e+14	129
2.32815e+14	125
2.33812e+14	130
2.34809e+14	103
2.35806e+14	129
2.36803e+14	113
2.37801e+14	126
2.38798e+14	119
2.39795e+14	115
2.40792e+14	111
2.41789e+14	139
2.42786e+14	118
2.43783e+14	114
2.4478e+14	120
2.45777e+14	140
2.46774e+14	129
2.47771e+14	115
2.48768e+14	138
2.49765e+14	118
2.50762e+14	108
2.51759e+14	123
2.52757e+14	126
2.53754e+14	125
2.54751e+14	124
2.55748e+14	120
2.56745e+14	105
2.57742e+14	140
2.58739e+14	118
2.59736e+14	115
2.60733e+14	125
2.6173e+14	125
2.62727e+14	122
2.63724e+14	129
2.64721e+14	124
2.65718e+14	138
2.66715e+14	118
2.67713e+14	123
2.6871e+14	139
2.69707e+14	124
2.70704e+14	142
2.71701e+14	120
2.72698e+14	131
2.73695e+14	112
2.74692e+14	122
2.75689e+14	116
2.76686e+14	112
2.77683e+14	123
2.7868e+14	109
