Time [seconds]	Counts
4.98454e+11	122
1.49536e+12	109
2.49227e+12	112
3.48918e+12	108
4.48609e+12	123
5.483e+12	119
6.47991e+12	107
7.47682e+12	106
8.47373e+12	116
9.47063e+12	88
1.04675e+13	113
1.14645e+13	126
1.24614e+13	110
1.34583e+13	124
1.44552e+13	110
1.54521e+13	110
1.6449e+13	110
1.74459e+13	115
1.84428e+13	106
1.94397e+13	105
2.04366e+13	127
2.14335e+13	126
2.24304e+13	124
2.34274e+13	116
2.44243e+13	119
2.54212e+13	102
2.64181e+13	127
2.7415e+13	117
2.84119e+13	125
2.94088e+13	107
3.04057e+13	119
3.14026e+13	105
3.23995e+13	108
3.33964e+13	122
3.43934e+13	120
3.53903e+13	112
3.63872e+13	119
3.73841e+13	113
3.8381e+13	109
3.93779e+13	105
4.03748e+13	121
4.13717e+13	112
4.23686e+13	117
4.33655e+13	114
4.43624e+13	111
4.53594e+13	109
4.63563e+13	128
4.73532e+13	113
4.83501e+13	124
4.9347e+13	98
5.03439e+13	118
5.13408e+13	103
5.23377e+13	127
5.33346e+13	100
5.43315e+13	131
5.53284e+13	113
5.63254e+13	128
5.73223e+13	110
5.83192e+13	112
5.93161e+13	130
6.0313e+13	108
6.13099e+13	112
6.23068e+13	107
6.33037e+13	133
6.43006e+13	119
6.52975e+13	113
6.62944e+13	115
6.72913e+13	99
6.82883e+13	123
6.92852e+13	94
7.02821e+13	104
7.1279e+13	104
7.22759e+13	124
7.32728e+13	92
7.42697e+13	124
7.52666e+13	100
7.62635e+13	114
7.72604e+13	120
7.82573e+13	119
7.92543e+13	123
8.02512e+13	112
8.12481e+13	106
8.2245e+13	127
8.32419e+13	112
8.42388e+13	101
8.52357e+13	114
8.62326e+13	99
8.72295e+13	115
8.82264e+13	121
8.92233e+13	123
9.02203e+13	118
9.12172e+13	101
9.22141e+13	120
9.3211e+13	111
9.42079e+13	105
9.52048e+13	107
9.62017e+13	126
9.71986e+13	111
9.81955e+13	126
9.91924e+13	113
1.00189e+14	131
1.01186e+14	119
1.02183e+14	107
1.0318e+14	92
1.04177e+14	102
1.05174e+14	112
1.06171e+14	153
1.07168e+14	123
1.08165e+14	130
1.09162e+14	125
1.10158e+14	109
1.11155e+14	109
1.12152e+14	110
1.13149e+14	102
1.14146e+14	108
1.15143e+14	114
1.1614e+14	115
1.17137e+14	107
1.18134e+14	113
1.19131e+14	120
1.20128e+14	104
1.21124e+14	113
1.22121e+14	121
1.23118e+14	119
1.24115e+14	120
1.25112e+14	98
1.26109e+14	117
1.27106e+14	108
1.28103e+14	99
1.291e+14	88
1.30097e+14	101
1.31094e+14	112
1.3209e+14	115
1.33087e+14	117
1.34084e+14	93
1.35081e+14	105
1.36078e+14	112
1.37075e+14	123
1.38072e+14	101
1.39069e+14	116
1.40066e+14	112
1.41063e+14	136
