Time [seconds]	Counts
4.96363e+11	179
1.48909e+12	174
2.48182e+12	159
3.47454e+12	177
4.46727e+12	174
5.46e+12	188
6.45272e+12	176
7.44545e+12	172
8.43817e+12	182
9.4309e+12	173
1.04236e+13	174
1.14164e+13	187
1.24091e+13	196
1.34018e+13	195
1.43945e+13	182
1.53873e+13	184
1.638e+13	185
1.73727e+13	197
1.83654e+13	157
1.93582e+13	168
2.03509e+13	168
2.13436e+13	183
2.23363e+13	171
2.33291e+13	171
2.43218e+13	190
2.53145e+13	181
2.63073e+13	187
2.73e+13	161
2.82927e+13	192
2.92854e+13	181
3.02782e+13	192
3.12709e+13	181
3.22636e+13	178
3.32563e+13	191
3.42491e+13	172
3.52418e+13	173
3.62345e+13	181
3.72272e+13	191
3.822e+13	206
3.92127e+13	155
4.02054e+13	179
4.11981e+13	164
4.21909e+13	183
4.31836e+13	166
4.41763e+13	172
4.51691e+13	176
4.61618e+13	172
4.71545e+13	182
4.81472e+13	159
4.914e+13	167
5.01327e+13	192
5.11254e+13	202
5.21181e+13	157
5.31109e+13	193
5.41036e+13	186
5.50963e+13	182
5.6089e+13	168
5.70818e+13	187
5.80745e+13	182
5.90672e+13	184
6.006e+13	190
6.10527e+13	195
6.20454e+13	203
6.30381e+13	168
6.40309e+13	196
6.50236e+13	180
6.60163e+13	200
6.7009e+13	186
6.80018e+13	194
6.89945e+13	181
6.99872e+13	185
7.09799e+13	173
7.19727e+13	194
7.29654e+13	188
7.39581e+13	182
7.49508e+13	168
7.59436e+13	182
7.69363e+13	184
7.7929e+13	173
7.89218e+13	172
7.99145e+13	165
8.09072e+13	181
8.18999e+13	180
8.28927e+13	174
8.38854e+13	173
8.48781e+13	172
8.58708e+13	171
8.68636e+13	181
8.78563e+13	177
8.8849e+13	180
8.98417e+13	184
9.08345e+13	174
9.18272e+13	204
9.28199e+13	150
9.38126e+13	187
9.48054e+13	177
9.57981e+13	167
9.67908e+13	175
9.77836e+13	181
9.87763e+13	186
9.9769e+13	196
1.00762e+14	176
1.01754e+14	195
1.02747e+14	164
1.0374e+14	169
1.04733e+14	188
1.05725e+14	199
1.06718e+14	189
1.07711e+14	194
1.08704e+14	170
1.09696e+14	192
1.10689e+14	174
1.11682e+14	171
1.12674e+14	179
1.13667e+14	196
1.1466e+14	181
1.15653e+14	183
1.16645e+14	174
1.17638e+14	172
1.18631e+14	156
1.19624e+14	180
