Time [seconds]	Counts
4.96275e+11	113
1.48882e+12	92
2.48137e+12	122
3.47392e+12	108
4.46647e+12	96
5.45902e+12	115
6.45157e+12	120
7.44412e+12	96
8.43667e+12	100
9.42922e+12	119
1.04218e+13	102
1.14143e+13	108
1.24069e+13	112
1.33994e+13	119
1.4392e+13	97
1.53845e+13	106
1.63771e+13	111
1.73696e+13	114
1.83622e+13	94
1.93547e+13	119
2.03473e+13	120
2.13398e+13	114
2.23324e+13	122
2.33249e+13	104
2.43175e+13	136
2.531e+13	123
2.63026e+13	117
2.72951e+13	100
2.82877e+13	105
2.92802e+13	109
3.02728e+13	111
3.12653e+13	97
3.22578e+13	117
3.32504e+13	142
3.42429e+13	119
3.52355e+13	110
3.6228e+13	119
3.72206e+13	120
3.82131e+13	98
3.92057e+13	124
4.01982e+13	106
4.11908e+13	110
4.21833e+13	119
4.31759e+13	99
4.41684e+13	117
4.5161e+13	108
4.61535e+13	129
4.71461e+13	105
4.81386e+13	115
4.91312e+13	110
5.01237e+13	106
5.11163e+13	115
5.21088e+13	107
5.31014e+13	136
5.40939e+13	120
5.50865e+13	117
5.6079e+13	120
5.70716e+13	105
5.80641e+13	93
5.90567e+13	110
6.00492e+13	120
6.10418e+13	108
6.20343e+13	104
6.30269e+13	105
6.40194e+13	121
6.5012e+13	126
6.60045e+13	101
6.69971e+13	115
6.79896e+13	138
6.89822e+13	107
6.99747e+13	128
7.09673e+13	109
7.19598e+13	124
7.29524e+13	131
7.39449e+13	113
7.49375e+13	111
7.593e+13	123
7.69226e+13	96
7.79151e+13	114
7.89077e+13	107
7.99002e+13	116
8.08928e+13	111
8.18853e+13	114
8.28779e+13	120
8.38704e+13	131
8.4863e+13	97
8.58555e+13	122
8.68481e+13	103
8.78406e+13	115
8.88332e+13	109
8.98257e+13	125
9.08182e+13	101
9.18108e+13	111
9.28034e+13	90
9.37959e+13	104
9.47885e+13	109
9.5781e+13	117
9.67735e+13	114
9.77661e+13	104
9.87586e+13	102
9.97512e+13	115
1.00744e+14	127
1.01736e+14	111
1.02729e+14	103
1.03721e+14	111
1.04714e+14	136
1.05706e+14	88
1.06699e+14	126
1.07692e+14	113
1.08684e+14	101
1.09677e+14	111
1.10669e+14	124
1.11662e+14	110
1.12654e+14	112
1.13647e+14	120
1.14639e+14	116
1.15632e+14	113
1.16625e+14	123
1.17617e+14	134
1.1861e+14	114
1.19602e+14	102
