Time [seconds]	Counts
4.96376e+11	146
1.48913e+12	142
2.48188e+12	127
3.47463e+12	138
4.46739e+12	137
5.46014e+12	128
6.45289e+12	147
7.44565e+12	128
8.4384e+12	116
9.43115e+12	123
1.04239e+13	150
1.14167e+13	112
1.24094e+13	146
1.34022e+13	130
1.43949e+13	123
1.53877e+13	133
1.63804e+13	130
1.73732e+13	133
1.83659e+13	129
1.93587e+13	127
2.03514e+13	123
2.13442e+13	142
2.23369e+13	153
2.33297e+13	138
2.43224e+13	134
2.53152e+13	136
2.63079e+13	121
2.73007e+13	144
2.82935e+13	145
2.92862e+13	130
3.0279e+13	142
3.12717e+13	136
3.22645e+13	133
3.32572e+13	120
3.425e+13	141
3.52427e+13	135
3.62355e+13	122
3.72282e+13	136
3.8221e+13	121
3.92137e+13	140
4.02065e+13	153
4.11992e+13	140
4.2192e+13	138
4.31847e+13	124
4.41775e+13	139
4.51703e+13	140
4.6163e+13	131
4.71558e+13	123
4.81485e+13	124
4.91413e+13	115
5.0134e+13	144
5.11268e+13	123
5.21195e+13	122
5.31123e+13	120
5.4105e+13	137
5.50978e+13	138
5.60905e+13	132
5.70833e+13	120
5.8076e+13	131
5.90688e+13	130
6.00615e+13	134
6.10543e+13	128
6.20471e+13	137
6.30398e+13	128
6.40326e+13	124
6.50253e+13	147
6.60181e+13	140
6.70108e+13	150
6.80036e+13	126
6.89963e+13	142
6.99891e+13	126
7.09818e+13	114
7.19746e+13	111
7.29673e+13	135
7.39601e+13	115
7.49528e+13	132
7.59456e+13	137
7.69383e+13	119
7.79311e+13	139
7.89238e+13	139
7.99166e+13	140
8.09094e+13	138
8.19021e+13	126
8.28949e+13	133
8.38876e+13	142
8.48804e+13	150
8.58731e+13	128
8.68659e+13	137
8.78586e+13	140
8.88514e+13	151
8.98441e+13	118
9.08369e+13	144
9.18296e+13	146
9.28224e+13	144
9.38151e+13	139
9.48079e+13	115
9.58006e+13	140
9.67934e+13	150
9.77862e+13	102
9.87789e+13	118
9.97717e+13	116
1.00764e+14	132
1.01757e+14	142
1.0275e+14	134
1.03743e+14	139
1.04735e+14	123
1.05728e+14	133
1.06721e+14	111
1.07714e+14	134
1.08706e+14	137
1.09699e+14	152
1.10692e+14	135
1.11685e+14	135
1.12677e+14	129
1.1367e+14	136
1.14663e+14	127
1.15656e+14	151
1.16648e+14	130
1.17641e+14	136
1.18634e+14	122
1.19627e+14	144
