Time [seconds]	Counts
4.96263e+11	184
1.48879e+12	179
2.48131e+12	174
3.47384e+12	189
4.46637e+12	154
5.45889e+12	224
6.45142e+12	195
7.44394e+12	188
8.43647e+12	199
9.429e+12	182
1.04215e+13	177
1.1414e+13	194
1.24066e+13	176
1.33991e+13	197
1.43916e+13	161
1.53842e+13	191
1.63767e+13	174
1.73692e+13	187
1.83617e+13	179
1.93543e+13	159
2.03468e+13	191
2.13393e+13	187
2.23318e+13	188
2.33244e+13	200
2.43169e+13	180
2.53094e+13	200
2.63019e+13	164
2.72945e+13	198
2.8287e+13	208
2.92795e+13	186
3.0272e+13	173
3.12646e+13	196
3.22571e+13	179
3.32496e+13	181
3.42421e+13	174
3.52347e+13	182
3.62272e+13	172
3.72197e+13	176
3.82122e+13	203
3.92048e+13	205
4.01973e+13	174
4.11898e+13	166
4.21824e+13	189
4.31749e+13	196
4.41674e+13	165
4.51599e+13	158
4.61525e+13	189
4.7145e+13	182
4.81375e+13	180
4.913e+13	194
5.01226e+13	167
5.11151e+13	163
5.21076e+13	163
5.31001e+13	186
5.40927e+13	182
5.50852e+13	179
5.60777e+13	160
5.70702e+13	189
5.80628e+13	186
5.90553e+13	192
6.00478e+13	169
6.10403e+13	165
6.20329e+13	167
6.30254e+13	168
6.40179e+13	163
6.50104e+13	148
6.6003e+13	179
6.69955e+13	179
6.7988e+13	173
6.89805e+13	207
6.99731e+13	195
7.09656e+13	190
7.19581e+13	183
7.29506e+13	163
7.39432e+13	179
7.49357e+13	185
7.59282e+13	160
7.69208e+13	184
7.79133e+13	187
7.89058e+13	205
7.98983e+13	191
8.08909e+13	191
8.18834e+13	193
8.28759e+13	183
8.38684e+13	178
8.4861e+13	175
8.58535e+13	158
8.6846e+13	154
8.78385e+13	167
8.88311e+13	155
8.98236e+13	178
9.08161e+13	155
9.18086e+13	190
9.28012e+13	203
9.37937e+13	170
9.47862e+13	183
9.57787e+13	185
9.67713e+13	189
9.77638e+13	178
9.87563e+13	183
9.97489e+13	194
1.00741e+14	202
1.01734e+14	171
1.02726e+14	204
1.03719e+14	166
1.04711e+14	176
1.05704e+14	181
1.06697e+14	201
1.07689e+14	193
1.08682e+14	168
1.09674e+14	158
1.10667e+14	185
1.11659e+14	203
1.12652e+14	176
1.13644e+14	193
1.14637e+14	178
1.15629e+14	179
1.16622e+14	174
1.17614e+14	188
1.18607e+14	182
1.19599e+14	213
