Time [seconds]	Counts
4.96306e+11	126
1.48892e+12	140
2.48153e+12	124
3.47414e+12	125
4.46675e+12	118
5.45937e+12	106
6.45198e+12	123
7.44459e+12	114
8.4372e+12	146
9.42981e+12	143
1.04224e+13	116
1.1415e+13	138
1.24076e+13	110
1.34003e+13	128
1.43929e+13	122
1.53855e+13	141
1.63781e+13	106
1.73707e+13	115
1.83633e+13	135
1.93559e+13	107
2.03485e+13	106
2.13412e+13	131
2.23338e+13	135
2.33264e+13	132
2.4319e+13	104
2.53116e+13	118
2.63042e+13	130
2.72968e+13	119
2.82894e+13	129
2.9282e+13	122
3.02747e+13	114
3.12673e+13	128
3.22599e+13	121
3.32525e+13	111
3.42451e+13	120
3.52377e+13	122
3.62303e+13	120
3.72229e+13	131
3.82156e+13	122
3.92082e+13	109
4.02008e+13	124
4.11934e+13	132
4.2186e+13	114
4.31786e+13	113
4.41712e+13	112
4.51638e+13	121
4.61564e+13	131
4.71491e+13	115
4.81417e+13	133
4.91343e+13	121
5.01269e+13	131
5.11195e+13	116
5.21121e+13	125
5.31047e+13	100
5.40973e+13	108
5.509e+13	110
5.60826e+13	127
5.70752e+13	105
5.80678e+13	134
5.90604e+13	133
6.0053e+13	110
6.10456e+13	112
6.20382e+13	132
6.30309e+13	122
6.40235e+13	139
6.50161e+13	133
6.60087e+13	111
6.70013e+13	112
6.79939e+13	133
6.89865e+13	127
6.99791e+13	152
7.09717e+13	107
7.19644e+13	137
7.2957e+13	115
7.39496e+13	101
7.49422e+13	119
7.59348e+13	121
7.69274e+13	140
7.792e+13	122
7.89126e+13	109
7.99052e+13	121
8.08979e+13	106
8.18905e+13	114
8.28831e+13	119
8.38757e+13	107
8.48683e+13	123
8.58609e+13	124
8.68535e+13	134
8.78461e+13	121
8.88388e+13	117
8.98314e+13	150
9.0824e+13	119
9.18166e+13	93
9.28092e+13	123
9.38018e+13	144
9.47944e+13	137
9.5787e+13	124
9.67797e+13	107
9.77723e+13	111
9.87649e+13	133
9.97575e+13	108
1.0075e+14	111
1.01743e+14	118
1.02735e+14	116
1.03728e+14	114
1.04721e+14	111
1.05713e+14	106
1.06706e+14	106
1.07698e+14	116
1.08691e+14	100
1.09684e+14	121
1.10676e+14	134
1.11669e+14	100
1.12661e+14	126
1.13654e+14	125
1.14647e+14	127
1.15639e+14	121
1.16632e+14	107
1.17624e+14	123
1.18617e+14	124
1.1961e+14	131
