Time [seconds]	Counts
4.96188e+11	121
1.48856e+12	141
2.48094e+12	127
3.47331e+12	120
4.46569e+12	127
5.45806e+12	155
6.45044e+12	136
7.44281e+12	123
8.43519e+12	113
9.42757e+12	113
1.04199e+13	135
1.14123e+13	116
1.24047e+13	104
1.33971e+13	127
1.43894e+13	110
1.53818e+13	139
1.63742e+13	120
1.73666e+13	119
1.83589e+13	132
1.93513e+13	117
2.03437e+13	119
2.13361e+13	128
2.23284e+13	122
2.33208e+13	132
2.43132e+13	134
2.53056e+13	132
2.62979e+13	116
2.72903e+13	148
2.82827e+13	156
2.92751e+13	142
3.02674e+13	132
3.12598e+13	147
3.22522e+13	140
3.32446e+13	114
3.42369e+13	140
3.52293e+13	125
3.62217e+13	112
3.72141e+13	112
3.82064e+13	137
3.91988e+13	127
4.01912e+13	136
4.11836e+13	137
4.21759e+13	130
4.31683e+13	146
4.41607e+13	136
4.51531e+13	142
4.61455e+13	125
4.71378e+13	130
4.81302e+13	99
4.91226e+13	133
5.0115e+13	154
5.11073e+13	126
5.20997e+13	154
5.30921e+13	134
5.40845e+13	147
5.50768e+13	127
5.60692e+13	133
5.70616e+13	118
5.8054e+13	130
5.90463e+13	125
6.00387e+13	145
6.10311e+13	119
6.20235e+13	108
6.30158e+13	116
6.40082e+13	146
6.50006e+13	138
6.5993e+13	119
6.69853e+13	104
6.79777e+13	129
6.89701e+13	112
6.99625e+13	139
7.09548e+13	125
7.19472e+13	129
7.29396e+13	138
7.3932e+13	137
7.49243e+13	131
7.59167e+13	134
7.69091e+13	127
7.79015e+13	136
7.88938e+13	125
7.98862e+13	119
8.08786e+13	165
8.1871e+13	124
8.28633e+13	112
8.38557e+13	120
8.48481e+13	126
8.58405e+13	115
8.68328e+13	127
8.78252e+13	149
8.88176e+13	133
8.981e+13	144
9.08023e+13	133
9.17947e+13	132
9.27871e+13	145
9.37795e+13	114
9.47718e+13	122
9.57642e+13	120
9.67566e+13	111
9.7749e+13	120
9.87413e+13	121
9.97337e+13	134
1.00726e+14	133
1.01718e+14	129
1.02711e+14	135
1.03703e+14	139
1.04696e+14	128
1.05688e+14	124
1.0668e+14	141
1.07673e+14	129
1.08665e+14	141
1.09657e+14	139
1.1065e+14	125
1.11642e+14	126
1.12635e+14	118
1.13627e+14	160
1.14619e+14	131
1.15612e+14	120
1.16604e+14	127
1.17596e+14	120
1.18589e+14	119
1.19581e+14	123
