Time [seconds]	Counts
4.99283e+11	118
1.49785e+12	114
2.49642e+12	127
3.49498e+12	113
4.49355e+12	131
5.49212e+12	120
6.49068e+12	125
7.48925e+12	138
8.48782e+12	94
9.48638e+12	101
1.04849e+13	104
1.14835e+13	122
1.24821e+13	128
1.34806e+13	150
1.44792e+13	133
1.54778e+13	126
1.64763e+13	129
1.74749e+13	117
1.84735e+13	94
1.9472e+13	133
2.04706e+13	122
2.14692e+13	107
2.24677e+13	119
2.34663e+13	109
2.44649e+13	118
2.54634e+13	134
2.6462e+13	143
2.74606e+13	112
2.84591e+13	89
2.94577e+13	118
3.04563e+13	109
3.14548e+13	101
3.24534e+13	107
3.3452e+13	134
3.44505e+13	131
3.54491e+13	114
3.64477e+13	122
3.74462e+13	103
3.84448e+13	140
3.94434e+13	129
4.04419e+13	124
4.14405e+13	104
4.24391e+13	104
4.34376e+13	131
4.44362e+13	104
4.54348e+13	129
4.64333e+13	116
4.74319e+13	110
4.84305e+13	124
4.9429e+13	120
5.04276e+13	104
5.14262e+13	109
5.24247e+13	105
5.34233e+13	123
5.44219e+13	130
5.54204e+13	106
5.6419e+13	142
5.74176e+13	147
5.84161e+13	130
5.94147e+13	106
6.04133e+13	98
6.14118e+13	120
6.24104e+13	125
6.3409e+13	121
6.44075e+13	118
6.54061e+13	128
6.64047e+13	120
6.74032e+13	106
6.84018e+13	113
6.94004e+13	133
7.03989e+13	95
7.13975e+13	127
7.23961e+13	143
7.33946e+13	105
7.43932e+13	108
7.53918e+13	119
7.63903e+13	108
7.73889e+13	110
7.83875e+13	122
7.9386e+13	102
8.03846e+13	109
8.13832e+13	111
8.23817e+13	131
8.33803e+13	119
8.43789e+13	100
8.53774e+13	110
8.6376e+13	115
8.73746e+13	132
8.83731e+13	124
8.93717e+13	110
9.03703e+13	131
9.13688e+13	131
9.23674e+13	124
9.3366e+13	117
9.43645e+13	106
9.53631e+13	116
9.63617e+13	97
9.73602e+13	111
9.83588e+13	126
9.93574e+13	102
1.00356e+14	134
1.01355e+14	112
1.02353e+14	126
1.03352e+14	101
1.0435e+14	115
1.05349e+14	119
1.06347e+14	111
1.07346e+14	129
1.08344e+14	118
1.09343e+14	124
1.10342e+14	116
1.1134e+14	130
1.12339e+14	110
1.13337e+14	146
1.14336e+14	122
1.15334e+14	108
1.16333e+14	112
1.17332e+14	126
1.1833e+14	103
1.19329e+14	128
1.20327e+14	122
1.21326e+14	140
1.22324e+14	111
1.23323e+14	138
1.24322e+14	125
1.2532e+14	119
1.26319e+14	120
1.27317e+14	123
1.28316e+14	89
1.29314e+14	119
1.30313e+14	116
1.31312e+14	130
1.3231e+14	126
1.33309e+14	120
1.34307e+14	121
1.35306e+14	138
1.36304e+14	131
1.37303e+14	109
1.38301e+14	132
1.393e+14	129
1.40299e+14	120
1.41297e+14	108
1.42296e+14	108
1.43294e+14	128
1.44293e+14	120
1.45291e+14	133
1.4629e+14	126
1.47289e+14	115
1.48287e+14	125
1.49286e+14	122
1.50284e+14	118
1.51283e+14	115
1.52281e+14	132
1.5328e+14	101
1.54279e+14	123
1.55277e+14	141
1.56276e+14	98
1.57274e+14	110
1.58273e+14	104
1.59271e+14	97
1.6027e+14	104
1.61269e+14	113
1.62267e+14	128
1.63266e+14	129
1.64264e+14	128
1.65263e+14	114
1.66261e+14	136
1.6726e+14	122
1.68258e+14	118
1.69257e+14	117
1.70256e+14	114
1.71254e+14	116
1.72253e+14	96
1.73251e+14	126
1.7425e+14	101
1.75248e+14	118
1.76247e+14	116
1.77246e+14	120
1.78244e+14	133
1.79243e+14	129
1.80241e+14	125
1.8124e+14	100
1.82238e+14	126
1.83237e+14	136
1.84236e+14	109
1.85234e+14	119
1.86233e+14	99
1.87231e+14	131
1.8823e+14	95
1.89228e+14	112
1.90227e+14	115
1.91226e+14	126
1.92224e+14	112
1.93223e+14	126
1.94221e+14	148
1.9522e+14	104
1.96218e+14	120
1.97217e+14	121
1.98215e+14	124
1.99214e+14	128
2.00213e+14	114
2.01211e+14	136
2.0221e+14	118
2.03208e+14	141
2.04207e+14	118
2.05205e+14	120
2.06204e+14	106
2.07203e+14	128
2.08201e+14	125
2.092e+14	131
2.10198e+14	121
2.11197e+14	132
2.12195e+14	91
2.13194e+14	125
2.14193e+14	118
2.15191e+14	145
2.1619e+14	124
2.17188e+14	114
2.18187e+14	108
2.19185e+14	123
2.20184e+14	119
2.21182e+14	114
2.22181e+14	122
2.2318e+14	129
2.24178e+14	130
2.25177e+14	107
2.26175e+14	98
2.27174e+14	134
2.28172e+14	123
2.29171e+14	107
2.3017e+14	128
2.31168e+14	139
2.32167e+14	111
2.33165e+14	104
2.34164e+14	140
2.35162e+14	123
2.36161e+14	108
2.3716e+14	108
2.38158e+14	117
2.39157e+14	119
2.40155e+14	104
2.41154e+14	133
2.42152e+14	116
2.43151e+14	116
2.4415e+14	114
2.45148e+14	130
2.46147e+14	123
2.47145e+14	112
2.48144e+14	107
2.49142e+14	134
2.50141e+14	121
2.51139e+14	123
2.52138e+14	126
2.53137e+14	117
2.54135e+14	119
2.55134e+14	119
2.56132e+14	113
2.57131e+14	106
2.58129e+14	113
2.59128e+14	93
2.60127e+14	119
2.61125e+14	114
2.62124e+14	118
2.63122e+14	124
2.64121e+14	122
2.65119e+14	119
2.66118e+14	127
2.67117e+14	115
2.68115e+14	135
2.69114e+14	127
2.70112e+14	123
2.71111e+14	125
2.72109e+14	100
2.73108e+14	116
2.74107e+14	139
2.75105e+14	123
2.76104e+14	111
2.77102e+14	119
2.78101e+14	121
2.79099e+14	103
2.80098e+14	119
2.81096e+14	97
2.82095e+14	134
2.83094e+14	118
2.84092e+14	126
2.85091e+14	119
2.86089e+14	131
2.87088e+14	116
2.88086e+14	113
2.89085e+14	128
2.90084e+14	140
2.91082e+14	115
2.92081e+14	125
2.93079e+14	109
2.94078e+14	102
2.95076e+14	142
2.96075e+14	118
2.97074e+14	127
2.98072e+14	119
2.99071e+14	113
3.00069e+14	113
3.01068e+14	120
3.02066e+14	136
3.03065e+14	114
3.04064e+14	128
3.05062e+14	108
3.06061e+14	118
3.07059e+14	122
3.08058e+14	94
3.09056e+14	87
3.10055e+14	122
3.11053e+14	125
3.12052e+14	112
3.13051e+14	121
3.14049e+14	127
3.15048e+14	100
3.16046e+14	112
3.17045e+14	114
3.18043e+14	124
3.19042e+14	112
3.20041e+14	126
3.21039e+14	123
3.22038e+14	133
3.23036e+14	102
3.24035e+14	104
3.25033e+14	112
3.26032e+14	127
3.27031e+14	127
3.28029e+14	130
3.29028e+14	118
3.30026e+14	102
3.31025e+14	115
3.32023e+14	126
3.33022e+14	119
3.34021e+14	115
3.35019e+14	107
3.36018e+14	110
3.37016e+14	112
3.38015e+14	117
3.39013e+14	112
3.40012e+14	115
3.4101e+14	104
3.42009e+14	112
3.43008e+14	119
3.44006e+14	119
3.45005e+14	99
3.46003e+14	141
3.47002e+14	108
3.48e+14	134
3.48999e+14	118
3.49998e+14	111
3.50996e+14	117
3.51995e+14	120
3.52993e+14	116
3.53992e+14	133
3.5499e+14	125
3.55989e+14	121
3.56988e+14	95
3.57986e+14	118
3.58985e+14	108
3.59983e+14	102
3.60982e+14	135
3.6198e+14	129
3.62979e+14	112
3.63978e+14	129
3.64976e+14	110
3.65975e+14	104
3.66973e+14	119
3.67972e+14	100
3.6897e+14	95
3.69969e+14	139
3.70967e+14	111
3.71966e+14	112
3.72965e+14	118
3.73963e+14	129
3.74962e+14	142
3.7596e+14	113
3.76959e+14	107
3.77957e+14	113
3.78956e+14	117
3.79955e+14	141
3.80953e+14	91
3.81952e+14	119
3.8295e+14	105
3.83949e+14	133
3.84947e+14	119
3.85946e+14	103
3.86945e+14	117
3.87943e+14	107
3.88942e+14	127
3.8994e+14	135
3.90939e+14	130
3.91937e+14	110
3.92936e+14	136
3.93935e+14	123
3.94933e+14	101
3.95932e+14	128
3.9693e+14	117
3.97929e+14	119
3.98927e+14	101
3.99926e+14	118
4.00924e+14	119
4.01923e+14	136
4.02922e+14	107
4.0392e+14	117
4.04919e+14	124
4.05917e+14	119
4.06916e+14	140
4.07914e+14	127
4.08913e+14	120
4.09912e+14	126
4.1091e+14	118
4.11909e+14	126
4.12907e+14	128
4.13906e+14	107
4.14904e+14	106
4.15903e+14	111
4.16902e+14	126
4.179e+14	120
4.18899e+14	115
4.19897e+14	136
4.20896e+14	118
4.21894e+14	123
4.22893e+14	116
4.23891e+14	127
4.2489e+14	116
4.25889e+14	119
4.26887e+14	126
4.27886e+14	128
4.28884e+14	120
4.29883e+14	113
4.30881e+14	138
4.3188e+14	132
4.32879e+14	121
4.33877e+14	110
4.34876e+14	110
4.35874e+14	118
4.36873e+14	127
4.37871e+14	139
4.3887e+14	113
4.39869e+14	112
4.40867e+14	135
4.41866e+14	129
4.42864e+14	126
4.43863e+14	122
4.44861e+14	128
4.4586e+14	125
4.46859e+14	124
4.47857e+14	125
4.48856e+14	130
4.49854e+14	84
4.50853e+14	121
4.51851e+14	114
4.5285e+14	127
4.53848e+14	105
4.54847e+14	138
4.55846e+14	127
4.56844e+14	98
4.57843e+14	121
4.58841e+14	124
4.5984e+14	129
4.60838e+14	122
4.61837e+14	115
4.62836e+14	119
4.63834e+14	115
4.64833e+14	98
4.65831e+14	124
4.6683e+14	132
4.67828e+14	106
4.68827e+14	118
4.69826e+14	121
4.70824e+14	108
4.71823e+14	117
4.72821e+14	109
4.7382e+14	109
4.74818e+14	113
4.75817e+14	125
4.76816e+14	112
4.77814e+14	105
4.78813e+14	136
4.79811e+14	128
4.8081e+14	150
4.81808e+14	122
4.82807e+14	143
4.83805e+14	135
4.84804e+14	132
4.85803e+14	109
4.86801e+14	110
4.878e+14	143
4.88798e+14	126
4.89797e+14	112
4.90795e+14	128
4.91794e+14	131
4.92793e+14	122
4.93791e+14	116
4.9479e+14	112
4.95788e+14	117
4.96787e+14	108
4.97785e+14	89
4.98784e+14	105
4.99783e+14	111
5.00781e+14	132
5.0178e+14	120
5.02778e+14	121
5.03777e+14	130
5.04775e+14	130
5.05774e+14	115
5.06773e+14	129
5.07771e+14	123
5.0877e+14	148
5.09768e+14	128
5.10767e+14	126
5.11765e+14	114
5.12764e+14	121
5.13762e+14	127
5.14761e+14	141
5.1576e+14	120
5.16758e+14	112
5.17757e+14	116
5.18755e+14	123
5.19754e+14	118
5.20752e+14	121
5.21751e+14	116
5.2275e+14	135
5.23748e+14	130
5.24747e+14	111
5.25745e+14	123
5.26744e+14	135
5.27742e+14	122
5.28741e+14	122
5.2974e+14	136
5.30738e+14	146
5.31737e+14	110
5.32735e+14	128
5.33734e+14	113
5.34732e+14	106
5.35731e+14	108
5.3673e+14	114
5.37728e+14	123
5.38727e+14	120
5.39725e+14	102
5.40724e+14	134
5.41722e+14	112
5.42721e+14	117
5.43719e+14	130
5.44718e+14	114
5.45717e+14	108
5.46715e+14	124
5.47714e+14	121
5.48712e+14	120
5.49711e+14	118
5.50709e+14	142
5.51708e+14	109
5.52707e+14	123
5.53705e+14	106
5.54704e+14	104
5.55702e+14	132
5.56701e+14	136
5.57699e+14	140
5.58698e+14	118
5.59697e+14	131
5.60695e+14	130
5.61694e+14	139
5.62692e+14	128
5.63691e+14	111
5.64689e+14	122
5.65688e+14	140
5.66687e+14	103
5.67685e+14	110
5.68684e+14	121
5.69682e+14	138
5.70681e+14	132
5.71679e+14	146
5.72678e+14	118
5.73677e+14	114
5.74675e+14	132
5.75674e+14	140
5.76672e+14	95
5.77671e+14	117
5.78669e+14	102
5.79668e+14	145
5.80666e+14	116
5.81665e+14	113
5.82664e+14	121
5.83662e+14	125
5.84661e+14	105
5.85659e+14	139
5.86658e+14	133
5.87656e+14	126
5.88655e+14	114
5.89654e+14	133
5.90652e+14	120
5.91651e+14	121
5.92649e+14	123
5.93648e+14	105
5.94646e+14	116
5.95645e+14	128
5.96644e+14	94
5.97642e+14	110
5.98641e+14	129
5.99639e+14	124
