Time [seconds]	Counts
4.99268e+11	121
1.4978e+12	110
2.49634e+12	111
3.49487e+12	117
4.49341e+12	116
5.49195e+12	125
6.49048e+12	114
7.48902e+12	131
8.48755e+12	123
9.48609e+12	124
1.04846e+13	125
1.14832e+13	105
1.24817e+13	128
1.34802e+13	134
1.44788e+13	143
1.54773e+13	115
1.64758e+13	108
1.74744e+13	138
1.84729e+13	99
1.94714e+13	128
2.047e+13	106
2.14685e+13	107
2.24671e+13	110
2.34656e+13	121
2.44641e+13	106
2.54627e+13	110
2.64612e+13	127
2.74597e+13	120
2.84583e+13	105
2.94568e+13	117
3.04553e+13	91
3.14539e+13	121
3.24524e+13	114
3.34509e+13	105
3.44495e+13	105
3.5448e+13	126
3.64466e+13	125
3.74451e+13	108
3.84436e+13	119
3.94422e+13	106
4.04407e+13	100
4.14392e+13	99
4.24378e+13	90
4.34363e+13	117
4.44348e+13	125
4.54334e+13	106
4.64319e+13	115
4.74304e+13	98
4.8429e+13	120
4.94275e+13	111
5.04261e+13	113
5.14246e+13	92
5.24231e+13	113
5.34217e+13	91
5.44202e+13	111
5.54187e+13	105
5.64173e+13	123
5.74158e+13	109
5.84143e+13	112
5.94129e+13	130
6.04114e+13	98
6.14099e+13	108
6.24085e+13	118
6.3407e+13	113
6.44056e+13	109
6.54041e+13	121
6.64026e+13	113
6.74012e+13	128
6.83997e+13	127
6.93982e+13	118
7.03968e+13	137
7.13953e+13	88
7.23938e+13	128
7.33924e+13	106
7.43909e+13	111
7.53894e+13	100
7.6388e+13	105
7.73865e+13	102
7.8385e+13	126
7.93836e+13	122
8.03821e+13	121
8.13807e+13	107
8.23792e+13	126
8.33777e+13	127
8.43763e+13	112
8.53748e+13	119
8.63733e+13	112
8.73719e+13	100
8.83704e+13	121
8.93689e+13	90
9.03675e+13	126
9.1366e+13	114
9.23646e+13	125
9.33631e+13	109
9.43616e+13	108
9.53602e+13	121
9.63587e+13	106
9.73572e+13	121
9.83558e+13	119
9.93543e+13	123
1.00353e+14	122
1.01351e+14	98
1.0235e+14	111
1.03348e+14	113
1.04347e+14	122
1.05346e+14	113
1.06344e+14	110
1.07343e+14	86
1.08341e+14	117
1.0934e+14	98
1.10338e+14	96
1.11337e+14	110
1.12335e+14	119
1.13334e+14	107
1.14332e+14	122
1.15331e+14	107
1.16329e+14	107
1.17328e+14	115
1.18326e+14	101
1.19325e+14	102
1.20324e+14	115
1.21322e+14	120
1.22321e+14	114
1.23319e+14	118
1.24318e+14	112
1.25316e+14	109
1.26315e+14	133
1.27313e+14	120
1.28312e+14	125
1.2931e+14	128
1.30309e+14	125
1.31307e+14	122
1.32306e+14	90
1.33305e+14	116
1.34303e+14	117
1.35302e+14	118
1.363e+14	126
1.37299e+14	134
1.38297e+14	117
1.39296e+14	104
1.40294e+14	122
1.41293e+14	103
1.42291e+14	123
1.4329e+14	123
1.44288e+14	115
1.45287e+14	97
1.46285e+14	118
1.47284e+14	104
1.48283e+14	127
1.49281e+14	122
1.5028e+14	110
1.51278e+14	117
1.52277e+14	111
1.53275e+14	120
1.54274e+14	122
1.55272e+14	107
1.56271e+14	115
1.57269e+14	112
1.58268e+14	100
1.59266e+14	124
1.60265e+14	118
1.61264e+14	124
1.62262e+14	109
1.63261e+14	113
1.64259e+14	111
1.65258e+14	134
1.66256e+14	122
1.67255e+14	117
1.68253e+14	100
1.69252e+14	126
1.7025e+14	135
1.71249e+14	115
1.72247e+14	108
1.73246e+14	128
1.74244e+14	104
1.75243e+14	119
1.76242e+14	99
1.7724e+14	100
1.78239e+14	126
1.79237e+14	126
1.80236e+14	128
1.81234e+14	110
1.82233e+14	112
1.83231e+14	116
1.8423e+14	106
1.85228e+14	119
1.86227e+14	106
1.87225e+14	111
1.88224e+14	122
1.89223e+14	123
1.90221e+14	107
1.9122e+14	103
1.92218e+14	124
1.93217e+14	105
1.94215e+14	117
1.95214e+14	113
1.96212e+14	102
1.97211e+14	114
1.98209e+14	93
1.99208e+14	126
2.00206e+14	111
2.01205e+14	125
2.02203e+14	113
2.03202e+14	101
2.04201e+14	114
2.05199e+14	124
2.06198e+14	106
2.07196e+14	140
2.08195e+14	121
2.09193e+14	98
2.10192e+14	119
2.1119e+14	106
2.12189e+14	107
2.13187e+14	108
2.14186e+14	117
2.15184e+14	103
2.16183e+14	125
2.17182e+14	111
2.1818e+14	110
2.19179e+14	113
2.20177e+14	133
2.21176e+14	111
2.22174e+14	105
2.23173e+14	111
2.24171e+14	131
2.2517e+14	126
2.26168e+14	118
2.27167e+14	113
2.28165e+14	116
2.29164e+14	99
2.30162e+14	117
2.31161e+14	103
2.3216e+14	119
2.33158e+14	124
2.34157e+14	108
2.35155e+14	109
2.36154e+14	130
2.37152e+14	115
2.38151e+14	116
2.39149e+14	112
2.40148e+14	107
2.41146e+14	129
2.42145e+14	99
2.43143e+14	110
2.44142e+14	111
2.45141e+14	86
2.46139e+14	123
2.47138e+14	106
2.48136e+14	109
2.49135e+14	108
2.50133e+14	125
2.51132e+14	99
2.5213e+14	125
2.53129e+14	120
2.54127e+14	126
2.55126e+14	102
2.56124e+14	107
2.57123e+14	118
2.58121e+14	122
2.5912e+14	117
2.60119e+14	124
2.61117e+14	97
2.62116e+14	121
2.63114e+14	123
2.64113e+14	89
2.65111e+14	112
2.6611e+14	116
2.67108e+14	132
2.68107e+14	131
2.69105e+14	120
2.70104e+14	104
2.71102e+14	108
2.72101e+14	100
2.731e+14	113
2.74098e+14	123
2.75097e+14	113
2.76095e+14	115
2.77094e+14	110
2.78092e+14	101
2.79091e+14	120
2.80089e+14	116
2.81088e+14	134
2.82086e+14	103
2.83085e+14	121
2.84083e+14	120
2.85082e+14	107
2.8608e+14	104
2.87079e+14	103
2.88078e+14	134
2.89076e+14	108
2.90075e+14	122
2.91073e+14	119
2.92072e+14	123
2.9307e+14	123
2.94069e+14	106
2.95067e+14	89
2.96066e+14	131
2.97064e+14	111
2.98063e+14	108
2.99061e+14	130
3.0006e+14	91
3.01059e+14	106
3.02057e+14	108
3.03056e+14	116
3.04054e+14	121
3.05053e+14	142
3.06051e+14	146
3.0705e+14	114
3.08048e+14	125
3.09047e+14	102
3.10045e+14	133
3.11044e+14	98
3.12042e+14	81
3.13041e+14	108
3.14039e+14	114
3.15038e+14	103
3.16037e+14	105
3.17035e+14	124
3.18034e+14	110
3.19032e+14	115
3.20031e+14	130
3.21029e+14	110
3.22028e+14	112
3.23026e+14	102
3.24025e+14	115
3.25023e+14	112
3.26022e+14	113
3.2702e+14	123
3.28019e+14	113
3.29018e+14	121
3.30016e+14	127
3.31015e+14	119
3.32013e+14	102
3.33012e+14	108
3.3401e+14	110
3.35009e+14	111
3.36007e+14	92
3.37006e+14	120
3.38004e+14	125
3.39003e+14	111
3.40001e+14	117
3.41e+14	115
3.41998e+14	109
3.42997e+14	111
3.43996e+14	98
3.44994e+14	127
3.45993e+14	132
3.46991e+14	115
3.4799e+14	103
3.48988e+14	127
3.49987e+14	111
3.50985e+14	131
3.51984e+14	100
3.52982e+14	112
3.53981e+14	127
3.54979e+14	118
3.55978e+14	107
3.56977e+14	107
3.57975e+14	113
3.58974e+14	123
3.59972e+14	112
3.60971e+14	122
3.61969e+14	109
3.62968e+14	119
3.63966e+14	109
3.64965e+14	127
3.65963e+14	113
3.66962e+14	103
3.6796e+14	106
3.68959e+14	87
3.69957e+14	112
3.70956e+14	105
3.71955e+14	110
3.72953e+14	134
3.73952e+14	113
3.7495e+14	132
3.75949e+14	132
3.76947e+14	136
3.77946e+14	122
3.78944e+14	125
3.79943e+14	95
3.80941e+14	106
3.8194e+14	117
3.82938e+14	125
3.83937e+14	122
3.84936e+14	106
3.85934e+14	116
3.86933e+14	108
3.87931e+14	112
3.8893e+14	107
3.89928e+14	107
3.90927e+14	134
3.91925e+14	91
3.92924e+14	132
3.93922e+14	113
3.94921e+14	95
3.95919e+14	112
3.96918e+14	123
3.97916e+14	93
3.98915e+14	108
3.99914e+14	121
4.00912e+14	130
4.01911e+14	131
4.02909e+14	126
4.03908e+14	125
4.04906e+14	117
4.05905e+14	117
4.06903e+14	110
4.07902e+14	100
4.089e+14	103
4.09899e+14	126
4.10897e+14	109
4.11896e+14	104
4.12894e+14	138
4.13893e+14	109
4.14892e+14	117
4.1589e+14	119
4.16889e+14	119
4.17887e+14	106
4.18886e+14	112
4.19884e+14	118
4.20883e+14	116
4.21881e+14	112
4.2288e+14	111
4.23878e+14	117
4.24877e+14	108
4.25875e+14	126
4.26874e+14	122
4.27873e+14	112
4.28871e+14	119
4.2987e+14	112
4.30868e+14	124
4.31867e+14	108
4.32865e+14	109
4.33864e+14	96
4.34862e+14	109
4.35861e+14	104
