Time [seconds]	Counts
4.99279e+11	108
1.49784e+12	111
2.49639e+12	121
3.49495e+12	129
4.49351e+12	121
5.49207e+12	112
6.49062e+12	124
7.48918e+12	130
8.48774e+12	124
9.4863e+12	129
1.04849e+13	112
1.14834e+13	117
1.2482e+13	91
1.34805e+13	112
1.44791e+13	134
1.54776e+13	107
1.64762e+13	112
1.74748e+13	106
1.84733e+13	126
1.94719e+13	109
2.04704e+13	97
2.1469e+13	130
2.24675e+13	132
2.34661e+13	102
2.44647e+13	99
2.54632e+13	125
2.64618e+13	135
2.74603e+13	125
2.84589e+13	112
2.94574e+13	122
3.0456e+13	130
3.14546e+13	115
3.24531e+13	114
3.34517e+13	118
3.44502e+13	118
3.54488e+13	126
3.64473e+13	109
3.74459e+13	125
3.84445e+13	128
3.9443e+13	127
4.04416e+13	122
4.14401e+13	133
4.24387e+13	114
4.34372e+13	141
4.44358e+13	105
4.54344e+13	140
4.64329e+13	116
4.74315e+13	129
4.843e+13	114
4.94286e+13	107
5.04271e+13	126
5.14257e+13	117
5.24243e+13	131
5.34228e+13	110
5.44214e+13	114
5.54199e+13	123
5.64185e+13	106
5.7417e+13	114
5.84156e+13	121
5.94142e+13	108
6.04127e+13	132
6.14113e+13	133
6.24098e+13	128
6.34084e+13	123
6.44069e+13	129
6.54055e+13	128
6.64041e+13	139
6.74026e+13	114
6.84012e+13	130
6.93997e+13	112
7.03983e+13	102
7.13969e+13	124
7.23954e+13	122
7.3394e+13	103
7.43925e+13	119
7.53911e+13	118
7.63896e+13	133
7.73882e+13	124
7.83868e+13	113
7.93853e+13	119
8.03839e+13	126
8.13824e+13	138
8.2381e+13	107
8.33795e+13	121
8.43781e+13	140
8.53767e+13	138
8.63752e+13	103
8.73738e+13	101
8.83723e+13	114
8.93709e+13	112
9.03694e+13	117
9.1368e+13	124
9.23666e+13	96
9.33651e+13	126
9.43637e+13	124
9.53622e+13	121
9.63608e+13	99
9.73593e+13	135
9.83579e+13	110
9.93565e+13	126
1.00355e+14	125
1.01354e+14	127
1.02352e+14	124
1.03351e+14	126
1.04349e+14	121
1.05348e+14	118
1.06346e+14	128
1.07345e+14	126
1.08343e+14	125
1.09342e+14	129
1.10341e+14	119
1.11339e+14	129
1.12338e+14	107
1.13336e+14	128
1.14335e+14	143
1.15333e+14	106
1.16332e+14	128
1.1733e+14	110
1.18329e+14	109
1.19328e+14	124
1.20326e+14	126
1.21325e+14	126
1.22323e+14	106
1.23322e+14	140
1.2432e+14	121
1.25319e+14	133
1.26318e+14	118
1.27316e+14	122
1.28315e+14	113
1.29313e+14	123
1.30312e+14	116
1.3131e+14	116
1.32309e+14	122
1.33307e+14	114
1.34306e+14	126
1.35305e+14	133
1.36303e+14	126
1.37302e+14	107
1.383e+14	122
1.39299e+14	130
1.40297e+14	109
1.41296e+14	118
1.42294e+14	137
1.43293e+14	119
1.44292e+14	118
1.4529e+14	132
1.46289e+14	127
1.47287e+14	128
1.48286e+14	129
1.49284e+14	122
1.50283e+14	123
1.51281e+14	122
1.5228e+14	127
1.53279e+14	125
1.54277e+14	136
1.55276e+14	131
1.56274e+14	109
1.57273e+14	119
1.58271e+14	127
1.5927e+14	120
1.60268e+14	120
1.61267e+14	136
1.62266e+14	133
1.63264e+14	105
1.64263e+14	122
1.65261e+14	137
1.6626e+14	110
1.67258e+14	132
1.68257e+14	122
1.69255e+14	116
1.70254e+14	113
1.71253e+14	113
1.72251e+14	132
1.7325e+14	132
