Time [seconds]	Counts
4.99279e+11	192
1.49784e+12	183
2.49639e+12	199
3.49495e+12	205
4.49351e+12	198
5.49207e+12	202
6.49062e+12	160
7.48918e+12	166
8.48774e+12	162
9.4863e+12	184
1.04849e+13	210
1.14834e+13	169
1.2482e+13	177
1.34805e+13	217
1.44791e+13	190
1.54776e+13	196
1.64762e+13	184
1.74748e+13	195
1.84733e+13	202
1.94719e+13	177
2.04704e+13	190
2.1469e+13	200
2.24675e+13	168
2.34661e+13	209
2.44647e+13	196
2.54632e+13	210
2.64618e+13	190
2.74603e+13	177
2.84589e+13	182
2.94574e+13	194
3.0456e+13	185
3.14546e+13	184
3.24531e+13	175
3.34517e+13	206
3.44502e+13	179
3.54488e+13	196
3.64473e+13	183
3.74459e+13	200
3.84445e+13	212
3.9443e+13	180
4.04416e+13	178
4.14401e+13	181
4.24387e+13	185
4.34372e+13	216
4.44358e+13	196
4.54344e+13	180
4.64329e+13	195
4.74315e+13	166
4.843e+13	185
4.94286e+13	202
5.04271e+13	206
5.14257e+13	201
5.24243e+13	198
5.34228e+13	183
5.44214e+13	197
5.54199e+13	187
5.64185e+13	206
5.7417e+13	192
5.84156e+13	188
5.94142e+13	193
6.04127e+13	182
6.14113e+13	191
6.24098e+13	193
6.34084e+13	221
6.44069e+13	162
6.54055e+13	193
6.64041e+13	194
6.74026e+13	209
6.84012e+13	170
6.93997e+13	199
7.03983e+13	191
7.13969e+13	179
7.23954e+13	186
7.3394e+13	181
7.43925e+13	169
7.53911e+13	200
7.63896e+13	200
7.73882e+13	196
7.83868e+13	191
7.93853e+13	188
8.03839e+13	201
8.13824e+13	179
8.2381e+13	192
8.33795e+13	192
8.43781e+13	202
8.53767e+13	199
8.63752e+13	203
8.73738e+13	196
8.83723e+13	214
8.93709e+13	187
9.03694e+13	186
9.1368e+13	185
9.23666e+13	187
9.33651e+13	185
9.43637e+13	189
9.53622e+13	190
9.63608e+13	181
9.73593e+13	202
9.83579e+13	220
9.93565e+13	208
1.00355e+14	198
1.01354e+14	187
1.02352e+14	187
1.03351e+14	164
1.04349e+14	187
1.05348e+14	187
1.06346e+14	174
1.07345e+14	201
1.08343e+14	188
1.09342e+14	194
1.10341e+14	182
1.11339e+14	180
1.12338e+14	196
1.13336e+14	177
1.14335e+14	175
1.15333e+14	195
1.16332e+14	195
1.1733e+14	212
1.18329e+14	187
1.19328e+14	156
1.20326e+14	201
1.21325e+14	199
