Time [seconds]	Counts
4.99252e+11	189
1.49776e+12	179
2.49626e+12	182
3.49477e+12	192
4.49327e+12	221
5.49178e+12	176
6.49028e+12	203
7.48878e+12	216
8.48729e+12	190
9.48579e+12	183
1.04843e+13	187
1.14828e+13	169
1.24813e+13	200
1.34798e+13	155
1.44783e+13	190
1.54768e+13	200
1.64753e+13	212
1.74738e+13	183
1.84723e+13	206
1.94708e+13	191
2.04693e+13	177
2.14678e+13	198
2.24664e+13	187
2.34649e+13	218
2.44634e+13	171
2.54619e+13	190
2.64604e+13	193
2.74589e+13	200
2.84574e+13	214
2.94559e+13	185
3.04544e+13	199
3.14529e+13	197
3.24514e+13	179
3.34499e+13	187
3.44484e+13	201
3.54469e+13	197
3.64454e+13	191
3.74439e+13	215
3.84424e+13	199
3.94409e+13	178
4.04394e+13	217
4.14379e+13	167
4.24364e+13	208
4.34349e+13	179
4.44335e+13	173
4.5432e+13	165
4.64305e+13	195
4.7429e+13	166
4.84275e+13	192
4.9426e+13	187
5.04245e+13	183
5.1423e+13	206
5.24215e+13	209
5.342e+13	204
5.44185e+13	185
5.5417e+13	203
5.64155e+13	184
5.7414e+13	200
5.84125e+13	202
5.9411e+13	205
6.04095e+13	160
6.1408e+13	204
6.24065e+13	176
6.3405e+13	200
6.44035e+13	179
6.54021e+13	192
6.64006e+13	184
6.73991e+13	193
6.83976e+13	216
6.93961e+13	185
7.03946e+13	197
7.13931e+13	190
7.23916e+13	218
7.33901e+13	170
7.43886e+13	173
7.53871e+13	179
7.63856e+13	183
7.73841e+13	206
7.83826e+13	205
7.93811e+13	179
8.03796e+13	192
8.13781e+13	195
8.23766e+13	185
8.33751e+13	209
8.43736e+13	187
8.53721e+13	203
8.63706e+13	189
8.73692e+13	199
8.83677e+13	200
8.93662e+13	210
9.03647e+13	195
9.13632e+13	200
9.23617e+13	189
9.33602e+13	216
9.43587e+13	196
9.53572e+13	171
9.63557e+13	203
9.73542e+13	185
9.83527e+13	162
9.93512e+13	162
1.0035e+14	196
1.01348e+14	192
1.02347e+14	176
1.03345e+14	198
1.04344e+14	190
1.05342e+14	188
1.06341e+14	201
1.07339e+14	178
1.08338e+14	184
1.09336e+14	187
1.10335e+14	204
1.11333e+14	202
1.12332e+14	209
1.1333e+14	177
1.14329e+14	194
1.15327e+14	213
1.16326e+14	197
1.17324e+14	182
1.18323e+14	189
1.19321e+14	173
1.2032e+14	198
1.21318e+14	200
1.22317e+14	188
1.23315e+14	205
1.24314e+14	214
1.25312e+14	196
1.26311e+14	202
1.27309e+14	210
1.28308e+14	210
1.29306e+14	199
1.30305e+14	185
1.31303e+14	183
1.32302e+14	193
1.333e+14	187
1.34299e+14	174
1.35297e+14	183
1.36296e+14	170
1.37294e+14	207
1.38293e+14	182
1.39291e+14	180
1.4029e+14	205
1.41288e+14	188
1.42287e+14	192
1.43285e+14	222
1.44284e+14	182
1.45282e+14	188
1.46281e+14	200
1.47279e+14	201
1.48278e+14	194
1.49276e+14	195
1.50275e+14	204
1.51273e+14	193
1.52272e+14	203
1.5327e+14	176
1.54269e+14	173
1.55267e+14	207
1.56266e+14	186
1.57264e+14	206
1.58263e+14	180
1.59261e+14	183
1.6026e+14	201
1.61258e+14	172
1.62257e+14	180
1.63255e+14	184
1.64254e+14	173
1.65253e+14	192
1.66251e+14	186
1.6725e+14	189
1.68248e+14	170
1.69247e+14	192
1.70245e+14	192
1.71244e+14	182
1.72242e+14	201
1.73241e+14	202
1.74239e+14	189
1.75238e+14	188
1.76236e+14	193
1.77235e+14	198
1.78233e+14	178
1.79232e+14	190
1.8023e+14	194
1.81229e+14	189
1.82227e+14	187
1.83226e+14	179
1.84224e+14	188
1.85223e+14	195
1.86221e+14	184
1.8722e+14	181
1.88218e+14	172
1.89217e+14	194
1.90215e+14	179
1.91214e+14	228
1.92212e+14	193
1.93211e+14	207
1.94209e+14	198
1.95208e+14	192
1.96206e+14	186
1.97205e+14	181
1.98203e+14	201
1.99202e+14	174
2.002e+14	186
2.01199e+14	174
2.02197e+14	178
2.03196e+14	197
2.04194e+14	181
2.05193e+14	194
2.06191e+14	181
2.0719e+14	187
2.08188e+14	222
2.09187e+14	207
2.10185e+14	193
2.11184e+14	183
2.12182e+14	188
2.13181e+14	197
2.14179e+14	173
2.15178e+14	182
2.16176e+14	172
2.17175e+14	192
2.18173e+14	216
2.19172e+14	226
2.2017e+14	189
2.21169e+14	198
2.22167e+14	195
2.23166e+14	201
2.24164e+14	205
2.25163e+14	186
2.26161e+14	188
2.2716e+14	205
2.28158e+14	212
2.29157e+14	188
2.30155e+14	196
2.31154e+14	208
2.32152e+14	165
2.33151e+14	191
2.34149e+14	170
2.35148e+14	179
2.36146e+14	196
2.37145e+14	229
2.38143e+14	196
2.39142e+14	194
2.4014e+14	180
2.41139e+14	190
2.42137e+14	206
2.43136e+14	172
2.44134e+14	196
2.45133e+14	182
2.46131e+14	196
2.4713e+14	191
2.48128e+14	204
2.49127e+14	183
2.50125e+14	195
2.51124e+14	201
2.52122e+14	217
2.53121e+14	202
2.54119e+14	196
2.55118e+14	188
2.56116e+14	192
2.57115e+14	208
2.58113e+14	182
2.59112e+14	183
2.6011e+14	186
2.61109e+14	202
2.62107e+14	182
2.63106e+14	193
2.64104e+14	187
2.65103e+14	198
2.66101e+14	192
2.671e+14	167
2.68098e+14	184
2.69097e+14	197
2.70095e+14	183
2.71094e+14	201
2.72093e+14	187
2.73091e+14	188
2.7409e+14	215
2.75088e+14	202
2.76087e+14	198
2.77085e+14	183
2.78084e+14	193
2.79082e+14	184
2.80081e+14	184
2.81079e+14	223
2.82078e+14	200
2.83076e+14	193
2.84075e+14	181
2.85073e+14	202
2.86072e+14	203
2.8707e+14	177
2.88069e+14	173
2.89067e+14	204
2.90066e+14	181
2.91064e+14	216
2.92063e+14	204
2.93061e+14	190
2.9406e+14	195
2.95058e+14	205
2.96057e+14	174
2.97055e+14	171
2.98054e+14	186
2.99052e+14	182
3.00051e+14	199
3.01049e+14	182
3.02048e+14	237
3.03046e+14	219
3.04045e+14	225
3.05043e+14	203
3.06042e+14	184
3.0704e+14	205
3.08039e+14	179
3.09037e+14	200
3.10036e+14	192
3.11034e+14	184
3.12033e+14	194
3.13031e+14	201
3.1403e+14	177
3.15028e+14	183
3.16027e+14	202
3.17025e+14	197
3.18024e+14	187
3.19022e+14	214
3.20021e+14	167
3.21019e+14	167
3.22018e+14	195
3.23016e+14	203
3.24015e+14	192
3.25013e+14	190
3.26012e+14	204
3.2701e+14	186
3.28009e+14	196
3.29007e+14	186
3.30006e+14	194
3.31004e+14	203
3.32003e+14	160
3.33001e+14	184
3.34e+14	196
3.34998e+14	203
3.35997e+14	189
3.36995e+14	213
3.37994e+14	180
3.38992e+14	181
3.39991e+14	196
3.40989e+14	195
3.41988e+14	179
3.42986e+14	178
3.43985e+14	197
3.44983e+14	204
3.45982e+14	170
3.4698e+14	208
3.47979e+14	179
3.48977e+14	185
3.49976e+14	186
3.50974e+14	185
3.51973e+14	207
3.52971e+14	157
3.5397e+14	207
3.54968e+14	190
3.55967e+14	172
3.56965e+14	195
3.57964e+14	202
3.58962e+14	190
3.59961e+14	175
3.60959e+14	192
3.61958e+14	176
3.62956e+14	200
3.63955e+14	207
3.64953e+14	191
3.65952e+14	165
3.6695e+14	200
3.67949e+14	220
3.68947e+14	182
3.69946e+14	192
3.70944e+14	194
3.71943e+14	190
3.72941e+14	201
3.7394e+14	195
3.74938e+14	205
3.75937e+14	186
3.76935e+14	167
3.77934e+14	192
3.78932e+14	177
3.79931e+14	176
3.8093e+14	196
3.81928e+14	193
3.82926e+14	204
3.83925e+14	192
3.84924e+14	193
3.85922e+14	178
3.86921e+14	196
3.87919e+14	196
3.88918e+14	186
3.89916e+14	212
3.90915e+14	207
3.91913e+14	202
3.92912e+14	197
3.9391e+14	197
3.94909e+14	192
3.95907e+14	200
3.96906e+14	189
3.97904e+14	183
3.98903e+14	224
3.99901e+14	221
4.009e+14	197
4.01898e+14	193
4.02897e+14	221
4.03895e+14	179
4.04894e+14	176
4.05892e+14	186
4.06891e+14	174
4.07889e+14	197
4.08888e+14	195
4.09886e+14	214
4.10885e+14	204
4.11883e+14	193
4.12882e+14	192
4.1388e+14	173
4.14879e+14	177
4.15877e+14	182
4.16876e+14	180
4.17874e+14	192
4.18873e+14	196
4.19871e+14	193
4.2087e+14	191
4.21868e+14	199
4.22867e+14	194
4.23865e+14	206
4.24864e+14	187
4.25862e+14	180
4.26861e+14	189
4.27859e+14	214
4.28858e+14	185
4.29856e+14	202
4.30855e+14	186
4.31853e+14	188
4.32852e+14	177
4.3385e+14	169
4.34849e+14	186
4.35847e+14	184
4.36846e+14	186
4.37844e+14	191
4.38843e+14	205
4.39841e+14	184
4.4084e+14	200
4.41838e+14	185
4.42837e+14	193
4.43835e+14	190
4.44834e+14	177
4.45832e+14	198
4.46831e+14	172
4.47829e+14	193
