Time [seconds]	Counts
4.99268e+11	197
1.4978e+12	192
2.49634e+12	195
3.49487e+12	200
4.49341e+12	181
5.49195e+12	186
6.49048e+12	194
7.48902e+12	206
8.48755e+12	181
9.48609e+12	198
1.04846e+13	186
1.14832e+13	202
1.24817e+13	191
1.34802e+13	169
1.44788e+13	191
1.54773e+13	168
1.64758e+13	188
1.74744e+13	207
1.84729e+13	188
1.94714e+13	178
2.047e+13	195
2.14685e+13	214
2.2467e+13	169
2.34656e+13	202
2.44641e+13	181
2.54627e+13	220
2.64612e+13	189
2.74597e+13	196
2.84583e+13	195
2.94568e+13	170
3.04553e+13	196
3.14539e+13	198
3.24524e+13	181
3.34509e+13	189
3.44495e+13	186
3.5448e+13	170
3.64465e+13	184
3.74451e+13	191
3.84436e+13	209
3.94422e+13	194
4.04407e+13	160
4.14392e+13	170
4.24378e+13	188
4.34363e+13	177
4.44348e+13	193
4.54334e+13	186
4.64319e+13	196
4.74304e+13	173
4.8429e+13	179
4.94275e+13	183
5.0426e+13	173
5.14246e+13	188
5.24231e+13	205
5.34216e+13	208
5.44202e+13	180
5.54187e+13	182
5.64173e+13	185
5.74158e+13	177
5.84143e+13	164
5.94129e+13	190
6.04114e+13	173
6.14099e+13	189
6.24085e+13	205
6.3407e+13	193
6.44055e+13	184
6.54041e+13	189
6.64026e+13	187
6.74011e+13	180
6.83997e+13	186
6.93982e+13	199
7.03968e+13	196
7.13953e+13	201
7.23938e+13	199
7.33924e+13	216
7.43909e+13	188
7.53894e+13	195
7.6388e+13	184
7.73865e+13	212
7.8385e+13	189
7.93836e+13	191
8.03821e+13	187
8.13806e+13	170
8.23792e+13	184
8.33777e+13	187
8.43762e+13	191
8.53748e+13	194
8.63733e+13	190
8.73719e+13	188
8.83704e+13	210
8.93689e+13	216
9.03675e+13	180
9.1366e+13	190
9.23645e+13	184
9.33631e+13	172
9.43616e+13	180
9.53601e+13	190
9.63587e+13	195
9.73572e+13	176
9.83557e+13	193
9.93543e+13	204
1.00353e+14	206
1.01351e+14	183
1.0235e+14	207
1.03348e+14	201
1.04347e+14	187
1.05345e+14	201
1.06344e+14	198
1.07343e+14	190
1.08341e+14	195
1.0934e+14	187
1.10338e+14	201
1.11337e+14	177
1.12335e+14	193
1.13334e+14	179
1.14332e+14	185
1.15331e+14	224
1.16329e+14	199
1.17328e+14	211
1.18326e+14	179
1.19325e+14	218
1.20324e+14	204
1.21322e+14	187
1.22321e+14	177
1.23319e+14	196
1.24318e+14	179
1.25316e+14	183
1.26315e+14	201
1.27313e+14	205
1.28312e+14	194
1.2931e+14	191
1.30309e+14	210
1.31307e+14	185
1.32306e+14	188
1.33304e+14	180
1.34303e+14	172
1.35302e+14	210
1.363e+14	172
1.37299e+14	218
1.38297e+14	169
1.39296e+14	183
1.40294e+14	163
1.41293e+14	197
1.42291e+14	199
1.4329e+14	197
1.44288e+14	188
1.45287e+14	172
1.46285e+14	184
1.47284e+14	195
1.48283e+14	211
1.49281e+14	198
1.5028e+14	183
1.51278e+14	186
1.52277e+14	172
1.53275e+14	183
1.54274e+14	186
1.55272e+14	185
1.56271e+14	185
1.57269e+14	173
1.58268e+14	178
1.59266e+14	181
1.60265e+14	198
1.61263e+14	216
1.62262e+14	198
1.63261e+14	149
1.64259e+14	186
1.65258e+14	183
1.66256e+14	196
1.67255e+14	180
1.68253e+14	194
1.69252e+14	177
1.7025e+14	189
1.71249e+14	174
1.72247e+14	161
1.73246e+14	189
1.74244e+14	172
1.75243e+14	182
1.76242e+14	195
1.7724e+14	181
1.78239e+14	210
1.79237e+14	181
1.80236e+14	171
1.81234e+14	181
1.82233e+14	175
1.83231e+14	196
1.8423e+14	160
1.85228e+14	174
1.86227e+14	192
1.87225e+14	198
1.88224e+14	199
1.89222e+14	192
1.90221e+14	179
1.9122e+14	190
1.92218e+14	180
1.93217e+14	187
1.94215e+14	168
1.95214e+14	171
1.96212e+14	163
1.97211e+14	197
1.98209e+14	197
1.99208e+14	173
2.00206e+14	173
2.01205e+14	178
2.02203e+14	186
2.03202e+14	185
2.042e+14	193
2.05199e+14	187
2.06198e+14	182
2.07196e+14	201
2.08195e+14	175
2.09193e+14	174
2.10192e+14	190
2.1119e+14	213
2.12189e+14	188
2.13187e+14	177
2.14186e+14	209
2.15184e+14	189
2.16183e+14	191
2.17181e+14	206
2.1818e+14	193
2.19179e+14	189
2.20177e+14	204
2.21176e+14	167
2.22174e+14	186
2.23173e+14	192
2.24171e+14	197
2.2517e+14	189
2.26168e+14	200
2.27167e+14	205
2.28165e+14	202
2.29164e+14	193
2.30162e+14	187
2.31161e+14	180
2.32159e+14	205
2.33158e+14	163
2.34157e+14	197
2.35155e+14	200
2.36154e+14	201
2.37152e+14	195
2.38151e+14	212
2.39149e+14	177
2.40148e+14	177
2.41146e+14	184
2.42145e+14	154
2.43143e+14	186
2.44142e+14	167
2.4514e+14	176
2.46139e+14	188
2.47138e+14	183
2.48136e+14	179
2.49135e+14	195
2.50133e+14	199
2.51132e+14	207
2.5213e+14	177
2.53129e+14	181
2.54127e+14	189
2.55126e+14	199
2.56124e+14	177
2.57123e+14	187
2.58121e+14	193
2.5912e+14	177
2.60118e+14	182
2.61117e+14	194
2.62116e+14	189
2.63114e+14	219
2.64113e+14	197
2.65111e+14	189
2.6611e+14	195
2.67108e+14	170
2.68107e+14	187
2.69105e+14	173
2.70104e+14	188
2.71102e+14	201
2.72101e+14	202
2.73099e+14	167
2.74098e+14	182
2.75097e+14	188
2.76095e+14	204
2.77094e+14	186
2.78092e+14	189
2.79091e+14	174
2.80089e+14	192
2.81088e+14	190
2.82086e+14	173
2.83085e+14	187
2.84083e+14	186
2.85082e+14	177
2.8608e+14	187
2.87079e+14	186
2.88077e+14	200
2.89076e+14	187
2.90075e+14	187
2.91073e+14	182
2.92072e+14	193
2.9307e+14	193
2.94069e+14	212
2.95067e+14	181
2.96066e+14	177
2.97064e+14	213
2.98063e+14	194
2.99061e+14	190
3.0006e+14	202
3.01058e+14	181
3.02057e+14	182
3.03056e+14	184
3.04054e+14	189
3.05053e+14	194
3.06051e+14	192
3.0705e+14	175
3.08048e+14	201
3.09047e+14	183
3.10045e+14	177
3.11044e+14	202
3.12042e+14	223
3.13041e+14	192
3.14039e+14	187
3.15038e+14	212
3.16036e+14	198
3.17035e+14	195
3.18034e+14	199
3.19032e+14	177
3.20031e+14	184
3.21029e+14	192
3.22028e+14	189
3.23026e+14	208
3.24025e+14	184
3.25023e+14	199
3.26022e+14	161
3.2702e+14	181
3.28019e+14	193
3.29017e+14	185
3.30016e+14	171
3.31015e+14	163
3.32013e+14	196
3.33012e+14	176
3.3401e+14	169
3.35009e+14	171
3.36007e+14	193
3.37006e+14	194
3.38004e+14	185
3.39003e+14	180
3.40001e+14	194
3.41e+14	179
3.41998e+14	214
3.42997e+14	176
3.43995e+14	207
3.44994e+14	204
3.45993e+14	189
3.46991e+14	226
3.4799e+14	185
3.48988e+14	192
3.49987e+14	194
3.50985e+14	190
3.51984e+14	183
3.52982e+14	172
3.53981e+14	188
3.54979e+14	199
3.55978e+14	176
3.56976e+14	179
3.57975e+14	193
3.58974e+14	199
3.59972e+14	191
3.60971e+14	191
3.61969e+14	189
3.62968e+14	184
3.63966e+14	190
3.64965e+14	202
3.65963e+14	173
3.66962e+14	187
3.6796e+14	188
3.68959e+14	204
3.69957e+14	188
3.70956e+14	195
3.71954e+14	212
3.72953e+14	192
3.73952e+14	186
3.7495e+14	182
3.75949e+14	183
3.76947e+14	192
3.77946e+14	213
3.78944e+14	197
3.79943e+14	180
3.80941e+14	164
3.8194e+14	181
3.82938e+14	211
3.83937e+14	178
3.84935e+14	195
3.85934e+14	181
3.86932e+14	158
3.87931e+14	177
3.8893e+14	187
3.89928e+14	193
3.90927e+14	196
3.91925e+14	189
3.92924e+14	211
3.93922e+14	190
3.94921e+14	199
3.95919e+14	158
3.96918e+14	193
3.97916e+14	179
3.98915e+14	185
3.99913e+14	187
4.00912e+14	196
4.01911e+14	175
4.02909e+14	209
4.03908e+14	184
4.04906e+14	173
4.05905e+14	168
4.06903e+14	175
4.07902e+14	186
4.089e+14	187
4.09899e+14	195
4.10897e+14	194
4.11896e+14	192
4.12894e+14	193
4.13893e+14	193
4.14891e+14	198
4.1589e+14	206
4.16889e+14	202
4.17887e+14	210
4.18886e+14	170
4.19884e+14	176
4.20883e+14	185
4.21881e+14	194
4.2288e+14	186
4.23878e+14	188
4.24877e+14	196
4.25875e+14	179
4.26874e+14	184
4.27872e+14	199
4.28871e+14	186
4.2987e+14	174
4.30868e+14	177
4.31867e+14	183
4.32865e+14	168
4.33864e+14	200
4.34862e+14	160
4.35861e+14	204
4.36859e+14	186
4.37858e+14	188
4.38856e+14	189
4.39855e+14	200
4.40853e+14	176
4.41852e+14	190
4.4285e+14	173
4.43849e+14	179
4.44848e+14	183
4.45846e+14	185
4.46845e+14	191
4.47843e+14	205
4.48842e+14	209
4.4984e+14	204
4.50839e+14	201
4.51837e+14	213
4.52836e+14	176
4.53834e+14	182
4.54833e+14	193
4.55831e+14	223
4.5683e+14	165
4.57829e+14	189
4.58827e+14	183
4.59826e+14	176
4.60824e+14	174
4.61823e+14	172
4.62821e+14	189
4.6382e+14	199
4.64818e+14	178
4.65817e+14	180
4.66815e+14	209
4.67814e+14	193
4.68812e+14	169
4.69811e+14	189
4.70809e+14	196
4.71808e+14	177
4.72807e+14	200
4.73805e+14	190
4.74804e+14	178
4.75802e+14	188
4.76801e+14	174
4.77799e+14	177
4.78798e+14	180
4.79796e+14	151
4.80795e+14	206
4.81793e+14	194
4.82792e+14	203
4.8379e+14	182
4.84789e+14	185
4.85788e+14	192
4.86786e+14	192
4.87785e+14	181
4.88783e+14	178
4.89782e+14	201
4.9078e+14	189
4.91779e+14	156
4.92777e+14	202
4.93776e+14	188
4.94774e+14	194
4.95773e+14	185
4.96771e+14	203
4.9777e+14	170
4.98768e+14	167
4.99767e+14	178
5.00766e+14	190
5.01764e+14	177
5.02763e+14	179
5.03761e+14	236
5.0476e+14	181
5.05758e+14	185
5.06757e+14	180
5.07755e+14	199
5.08754e+14	183
5.09752e+14	192
5.10751e+14	192
5.11749e+14	187
5.12748e+14	192
5.13747e+14	211
5.14745e+14	182
5.15744e+14	208
5.16742e+14	190
5.17741e+14	186
5.18739e+14	208
5.19738e+14	188
5.20736e+14	191
5.21735e+14	202
5.22733e+14	181
5.23732e+14	185
5.2473e+14	199
5.25729e+14	190
5.26727e+14	191
5.27726e+14	204
5.28725e+14	181
5.29723e+14	206
5.30722e+14	192
5.3172e+14	185
5.32719e+14	174
5.33717e+14	203
5.34716e+14	174
5.35714e+14	161
5.36713e+14	197
5.37711e+14	183
5.3871e+14	166
5.39708e+14	186
5.40707e+14	186
5.41706e+14	181
5.42704e+14	172
5.43703e+14	183
5.44701e+14	174
5.457e+14	174
5.46698e+14	219
5.47697e+14	165
5.48695e+14	197
5.49694e+14	184
5.50692e+14	167
5.51691e+14	188
5.52689e+14	209
5.53688e+14	165
5.54686e+14	198
5.55685e+14	180
5.56684e+14	187
5.57682e+14	180
5.58681e+14	201
5.59679e+14	181
5.60678e+14	190
5.61676e+14	188
5.62675e+14	187
5.63673e+14	197
5.64672e+14	196
5.6567e+14	204
5.66669e+14	171
